PG_ICFES,DEPARTAMENTO
369.0,NO REGISTRA
371.0,NO REGISTRA
455.0,NO REGISTRA
398.0,NO REGISTRA
374.0,NO REGISTRA
373.0,NO REGISTRA
361.0,NO REGISTRA
373.0,NO REGISTRA
347.0,NO REGISTRA
352.0,NO REGISTRA
355.0,NO REGISTRA
352.0,NO REGISTRA
374.0,NO REGISTRA
355.0,NO REGISTRA
352.0,NO REGISTRA
385.0,NO REGISTRA
374.0,NO REGISTRA
387.0,NO REGISTRA
356.0,NO REGISTRA
351.0,NO REGISTRA
357.0,NO REGISTRA
342.0,NO REGISTRA
348.0,NO REGISTRA
403.0,NO REGISTRA
359.0,NO REGISTRA
360.0,NO REGISTRA
382.0,NO REGISTRA
372.0,NO REGISTRA
355.0,NO REGISTRA
381.0,NO REGISTRA
378.0,NO REGISTRA
380.0,NO REGISTRA
371.0,NO REGISTRA
383.0,NO REGISTRA
381.0,NO REGISTRA
382.0,NO REGISTRA
366.0,NO REGISTRA
372.0,NO REGISTRA
371.0,NO REGISTRA
316.0,NO REGISTRA
289.0,NO REGISTRA
349.0,NO REGISTRA
311.0,NO REGISTRA
285.0,NO REGISTRA
292.0,NO REGISTRA
289.0,NO REGISTRA
292.0,NO REGISTRA
358.0,NO REGISTRA
351.0,NO REGISTRA
358.0,NO REGISTRA
353.0,NO REGISTRA
356.0,NO REGISTRA
349.0,NO REGISTRA
363.0,NO REGISTRA
344.0,NO REGISTRA
361.0,NO REGISTRA
356.0,NO REGISTRA
356.0,NO REGISTRA
350.0,NO REGISTRA
361.0,NO REGISTRA
361.0,NO REGISTRA
358.0,NO REGISTRA
356.0,NO REGISTRA
358.0,NO REGISTRA
371.0,NO REGISTRA
350.0,NO REGISTRA
352.0,NO REGISTRA
346.0,NO REGISTRA
347.0,NO REGISTRA
354.0,NO REGISTRA
358.0,NO REGISTRA
351.0,NO REGISTRA
357.0,NO REGISTRA
353.0,NO REGISTRA
413.0,NO REGISTRA
382.0,NO REGISTRA
366.0,NO REGISTRA
368.0,NO REGISTRA
369.0,NO REGISTRA
367.0,NO REGISTRA
360.0,NO REGISTRA
351.0,NO REGISTRA
357.0,NO REGISTRA
354.0,NO REGISTRA
362.0,NO REGISTRA
351.0,NO REGISTRA
357.0,NO REGISTRA
354.0,NO REGISTRA
347.0,NO REGISTRA
362.0,NO REGISTRA
357.0,NO REGISTRA
353.0,NO REGISTRA
352.0,NO REGISTRA
338.0,NO REGISTRA
349.0,NO REGISTRA
346.0,NO REGISTRA
342.0,NO REGISTRA
330.0,NO REGISTRA
357.0,NO REGISTRA
283.0,NO REGISTRA
351.0,NO REGISTRA
338.0,NO REGISTRA
344.0,NO REGISTRA
335.0,NO REGISTRA
348.0,NO REGISTRA
348.0,NO REGISTRA
350.0,NO REGISTRA
347.0,NO REGISTRA
347.0,NO REGISTRA
338.0,NO REGISTRA
352.0,NO REGISTRA
337.0,NO REGISTRA
349.0,NO REGISTRA
340.0,NO REGISTRA
328.0,NO REGISTRA
319.0,NO REGISTRA
328.0,NO REGISTRA
335.0,NO REGISTRA
337.0,NO REGISTRA
338.0,NO REGISTRA
330.0,NO REGISTRA
345.0,NO REGISTRA
342.0,NO REGISTRA
382.0,NO REGISTRA
337.0,NO REGISTRA
320.0,NO REGISTRA
315.0,NO REGISTRA
323.0,NO REGISTRA
341.0,NO REGISTRA
333.0,NO REGISTRA
337.0,NO REGISTRA
319.0,NO REGISTRA
339.0,NO REGISTRA
326.0,NO REGISTRA
331.0,NO REGISTRA
325.0,NO REGISTRA
322.0,NO REGISTRA
326.0,NO REGISTRA
339.0,NO REGISTRA
334.0,NO REGISTRA
328.0,NO REGISTRA
332.0,NO REGISTRA
327.0,NO REGISTRA
333.0,NO REGISTRA
323.0,NO REGISTRA
331.0,NO REGISTRA
330.0,NO REGISTRA
337.0,NO REGISTRA
346.0,NO REGISTRA
283.0,NO REGISTRA
339.0,NO REGISTRA
313.0,NO REGISTRA
293.0,NO REGISTRA
355.0,NO REGISTRA
339.0,NO REGISTRA
335.0,NO REGISTRA
343.0,NO REGISTRA
364.0,NO REGISTRA
342.0,NO REGISTRA
348.0,NO REGISTRA
349.0,NO REGISTRA
342.0,NO REGISTRA
332.0,NO REGISTRA
379.0,NO REGISTRA
345.0,NO REGISTRA
340.0,NO REGISTRA
334.0,NO REGISTRA
349.0,NO REGISTRA
352.0,NO REGISTRA
330.0,NO REGISTRA
388.0,NO REGISTRA
350.0,NO REGISTRA
347.0,NO REGISTRA
342.0,NO REGISTRA
410.0,NO REGISTRA
370.0,NO REGISTRA
365.0,NO REGISTRA
328.0,NO REGISTRA
320.0,NO REGISTRA
288.0,NO REGISTRA
318.0,NO REGISTRA
408.0,NO REGISTRA
291.0,NO REGISTRA
429.0,NO REGISTRA
270.0,NO REGISTRA
355.0,NO REGISTRA
366.0,NO REGISTRA
347.0,NO REGISTRA
355.0,NO REGISTRA
375.0,NO REGISTRA
368.0,NO REGISTRA
294.0,NO REGISTRA
342.0,NO REGISTRA
350.0,NO REGISTRA
356.0,NO REGISTRA
349.0,NO REGISTRA
351.0,NO REGISTRA
353.0,NO REGISTRA
392.0,NO REGISTRA
338.0,NO REGISTRA
366.0,NO REGISTRA
342.0,NO REGISTRA
369.0,NO REGISTRA
354.0,NO REGISTRA
357.0,NO REGISTRA
344.0,NO REGISTRA
350.0,NO REGISTRA
366.0,NO REGISTRA
359.0,NO REGISTRA
341.0,NO REGISTRA
357.0,NO REGISTRA
355.0,NO REGISTRA
364.0,NO REGISTRA
358.0,NO REGISTRA
352.0,NO REGISTRA
357.0,NO REGISTRA
348.0,NO REGISTRA
353.0,NO REGISTRA
344.0,NO REGISTRA
356.0,NO REGISTRA
351.0,NO REGISTRA
357.0,NO REGISTRA
373.0,NO REGISTRA
366.0,NO REGISTRA
339.0,NO REGISTRA
371.0,NO REGISTRA
354.0,NO REGISTRA
354.0,NO REGISTRA
345.0,NO REGISTRA
354.0,NO REGISTRA
359.0,NO REGISTRA
373.0,NO REGISTRA
362.0,NO REGISTRA
350.0,NO REGISTRA
356.0,NO REGISTRA
355.0,NO REGISTRA
349.0,NO REGISTRA
355.0,NO REGISTRA
366.0,NO REGISTRA
339.0,NO REGISTRA
351.0,NO REGISTRA
361.0,NO REGISTRA
354.0,NO REGISTRA
304.0,NO REGISTRA
362.0,NO REGISTRA
347.0,NO REGISTRA
372.0,NO REGISTRA
360.0,NO REGISTRA
357.0,NO REGISTRA
364.0,NO REGISTRA
352.0,NO REGISTRA
316.0,NO REGISTRA
341.0,NO REGISTRA
374.0,NO REGISTRA
354.0,NO REGISTRA
361.0,NO REGISTRA
394.0,NO REGISTRA
347.0,NO REGISTRA
349.0,NO REGISTRA
356.0,NO REGISTRA
340.0,NO REGISTRA
348.0,NO REGISTRA
300.0,NO REGISTRA
366.0,NO REGISTRA
347.0,NO REGISTRA
366.0,NO REGISTRA
361.0,NO REGISTRA
359.0,NO REGISTRA
358.0,NO REGISTRA
343.0,NO REGISTRA
362.0,NO REGISTRA
342.0,NO REGISTRA
354.0,NO REGISTRA
350.0,NO REGISTRA
348.0,NO REGISTRA
360.0,NO REGISTRA
382.0,NO REGISTRA
356.0,NO REGISTRA
344.0,NO REGISTRA
358.0,NO REGISTRA
352.0,NO REGISTRA
351.0,NO REGISTRA
357.0,NO REGISTRA
352.0,NO REGISTRA
349.0,NO REGISTRA
352.0,NO REGISTRA
352.0,NO REGISTRA
340.0,NO REGISTRA
344.0,NO REGISTRA
350.0,NO REGISTRA
344.0,NO REGISTRA
340.0,NO REGISTRA
351.0,NO REGISTRA
346.0,NO REGISTRA
348.0,NO REGISTRA
351.0,NO REGISTRA
358.0,NO REGISTRA
340.0,NO REGISTRA
342.0,NO REGISTRA
353.0,NO REGISTRA
342.0,NO REGISTRA
341.0,NO REGISTRA
341.0,NO REGISTRA
353.0,NO REGISTRA
335.0,NO REGISTRA
362.0,NO REGISTRA
339.0,NO REGISTRA
318.0,NO REGISTRA
351.0,NO REGISTRA
344.0,NO REGISTRA
344.0,NO REGISTRA
339.0,NO REGISTRA
344.0,NO REGISTRA
373.0,NO REGISTRA
340.0,NO REGISTRA
382.0,NO REGISTRA
346.0,NO REGISTRA
346.0,NO REGISTRA
341.0,NO REGISTRA
340.0,NO REGISTRA
353.0,NO REGISTRA
342.0,NO REGISTRA
347.0,NO REGISTRA
327.0,NO REGISTRA
346.0,NO REGISTRA
335.0,NO REGISTRA
346.0,NO REGISTRA
348.0,NO REGISTRA
335.0,NO REGISTRA
339.0,NO REGISTRA
330.0,NO REGISTRA
339.0,NO REGISTRA
340.0,NO REGISTRA
338.0,NO REGISTRA
341.0,NO REGISTRA
359.0,NO REGISTRA
364.0,NO REGISTRA
380.0,NO REGISTRA
349.0,NO REGISTRA
335.0,NO REGISTRA
335.0,NO REGISTRA
344.0,NO REGISTRA
342.0,NO REGISTRA
340.0,NO REGISTRA
335.0,NO REGISTRA
344.0,NO REGISTRA
337.0,NO REGISTRA
350.0,NO REGISTRA
346.0,NO REGISTRA
346.0,NO REGISTRA
339.0,NO REGISTRA
355.0,NO REGISTRA
331.0,NO REGISTRA
339.0,NO REGISTRA
329.0,NO REGISTRA
344.0,NO REGISTRA
305.0,NO REGISTRA
318.0,NO REGISTRA
349.0,NO REGISTRA
338.0,NO REGISTRA
346.0,NO REGISTRA
353.0,NO REGISTRA
343.0,NO REGISTRA
333.0,NO REGISTRA
351.0,NO REGISTRA
360.0,NO REGISTRA
344.0,NO REGISTRA
345.0,NO REGISTRA
338.0,NO REGISTRA
344.0,NO REGISTRA
332.0,NO REGISTRA
344.0,NO REGISTRA
281.0,NO REGISTRA
348.0,NO REGISTRA
343.0,NO REGISTRA
337.0,NO REGISTRA
339.0,NO REGISTRA
366.0,NO REGISTRA
340.0,NO REGISTRA
357.0,NO REGISTRA
356.0,NO REGISTRA
361.0,NO REGISTRA
339.0,NO REGISTRA
349.0,NO REGISTRA
359.0,NO REGISTRA
350.0,NO REGISTRA
341.0,NO REGISTRA
293.0,NO REGISTRA
344.0,NO REGISTRA
336.0,NO REGISTRA
338.0,NO REGISTRA
350.0,NO REGISTRA
368.0,NO REGISTRA
358.0,NO REGISTRA
343.0,NO REGISTRA
387.0,NO REGISTRA
330.0,NO REGISTRA
358.0,NO REGISTRA
337.0,NO REGISTRA
327.0,NO REGISTRA
343.0,NO REGISTRA
341.0,NO REGISTRA
362.0,NO REGISTRA
295.0,NO REGISTRA
336.0,NO REGISTRA
336.0,NO REGISTRA
331.0,NO REGISTRA
334.0,NO REGISTRA
327.0,NO REGISTRA
326.0,NO REGISTRA
332.0,NO REGISTRA
333.0,NO REGISTRA
333.0,NO REGISTRA
332.0,NO REGISTRA
330.0,NO REGISTRA
341.0,NO REGISTRA
334.0,NO REGISTRA
336.0,NO REGISTRA
330.0,NO REGISTRA
331.0,NO REGISTRA
338.0,NO REGISTRA
340.0,NO REGISTRA
339.0,NO REGISTRA
336.0,NO REGISTRA
335.0,NO REGISTRA
329.0,NO REGISTRA
255.0,NO REGISTRA
292.0,NO REGISTRA
333.0,NO REGISTRA
354.0,NO REGISTRA
358.0,NO REGISTRA
347.0,NO REGISTRA
368.0,NO REGISTRA
366.0,NO REGISTRA
341.0,NO REGISTRA
354.0,NO REGISTRA
350.0,NO REGISTRA
364.0,NO REGISTRA
360.0,NO REGISTRA
361.0,NO REGISTRA
356.0,NO REGISTRA
353.0,NO REGISTRA
346.0,NO REGISTRA
362.0,NO REGISTRA
350.0,NO REGISTRA
364.0,NO REGISTRA
352.0,NO REGISTRA
355.0,NO REGISTRA
351.0,NO REGISTRA
352.0,NO REGISTRA
354.0,NO REGISTRA
350.0,NO REGISTRA
365.0,NO REGISTRA
350.0,NO REGISTRA
353.0,NO REGISTRA
360.0,NO REGISTRA
347.0,NO REGISTRA
352.0,NO REGISTRA
350.0,NO REGISTRA
347.0,NO REGISTRA
355.0,NO REGISTRA
340.0,NO REGISTRA
345.0,NO REGISTRA
370.0,NO REGISTRA
367.0,NO REGISTRA
343.0,NO REGISTRA
372.0,NO REGISTRA
295.0,NO REGISTRA
355.0,NO REGISTRA
357.0,NO REGISTRA
353.0,NO REGISTRA
350.0,NO REGISTRA
373.0,NO REGISTRA
372.0,NO REGISTRA
361.0,NO REGISTRA
360.0,NO REGISTRA
295.0,NO REGISTRA
336.0,NO REGISTRA
357.0,NO REGISTRA
354.0,NO REGISTRA
384.0,NO REGISTRA
361.0,NO REGISTRA
350.0,NO REGISTRA
362.0,NO REGISTRA
355.0,NO REGISTRA
334.0,NO REGISTRA
375.0,NO REGISTRA
353.0,NO REGISTRA
350.0,NO REGISTRA
329.0,NO REGISTRA
329.0,NO REGISTRA
353.0,NO REGISTRA
358.0,NO REGISTRA
348.0,NO REGISTRA
359.0,NO REGISTRA
346.0,NO REGISTRA
361.0,NO REGISTRA
354.0,NO REGISTRA
368.0,NO REGISTRA
349.0,NO REGISTRA
355.0,NO REGISTRA
291.0,NO REGISTRA
358.0,NO REGISTRA
313.0,NO REGISTRA
349.0,NO REGISTRA
354.0,NO REGISTRA
286.0,NO REGISTRA
356.0,NO REGISTRA
380.0,NO REGISTRA
352.0,NO REGISTRA
358.0,NO REGISTRA
345.0,NO REGISTRA
338.0,NO REGISTRA
344.0,NO REGISTRA
366.0,NO REGISTRA
360.0,NO REGISTRA
353.0,NO REGISTRA
349.0,NO REGISTRA
350.0,NO REGISTRA
337.0,NO REGISTRA
354.0,NO REGISTRA
349.0,NO REGISTRA
352.0,NO REGISTRA
375.0,NO REGISTRA
352.0,NO REGISTRA
363.0,NO REGISTRA
358.0,NO REGISTRA
354.0,NO REGISTRA
357.0,NO REGISTRA
353.0,NO REGISTRA
348.0,NO REGISTRA
347.0,NO REGISTRA
352.0,NO REGISTRA
337.0,NO REGISTRA
334.0,NO REGISTRA
342.0,NO REGISTRA
341.0,NO REGISTRA
351.0,NO REGISTRA
351.0,NO REGISTRA
345.0,NO REGISTRA
350.0,NO REGISTRA
353.0,NO REGISTRA
340.0,NO REGISTRA
343.0,NO REGISTRA
338.0,NO REGISTRA
354.0,NO REGISTRA
341.0,NO REGISTRA
351.0,NO REGISTRA
343.0,NO REGISTRA
144.0,NO REGISTRA
353.0,NO REGISTRA
345.0,NO REGISTRA
338.0,NO REGISTRA
351.0,NO REGISTRA
352.0,NO REGISTRA
342.0,NO REGISTRA
355.0,NO REGISTRA
349.0,NO REGISTRA
349.0,NO REGISTRA
359.0,NO REGISTRA
337.0,NO REGISTRA
345.0,NO REGISTRA
344.0,NO REGISTRA
344.0,NO REGISTRA
360.0,NO REGISTRA
362.0,NO REGISTRA
343.0,NO REGISTRA
356.0,NO REGISTRA
333.0,NO REGISTRA
340.0,NO REGISTRA
341.0,NO REGISTRA
364.0,NO REGISTRA
366.0,NO REGISTRA
354.0,NO REGISTRA
352.0,NO REGISTRA
333.0,NO REGISTRA
345.0,NO REGISTRA
346.0,NO REGISTRA
342.0,NO REGISTRA
338.0,NO REGISTRA
365.0,NO REGISTRA
346.0,NO REGISTRA
360.0,NO REGISTRA
371.0,NO REGISTRA
348.0,NO REGISTRA
350.0,NO REGISTRA
347.0,NO REGISTRA
343.0,NO REGISTRA
348.0,NO REGISTRA
352.0,NO REGISTRA
346.0,NO REGISTRA
357.0,NO REGISTRA
357.0,NO REGISTRA
339.0,NO REGISTRA
342.0,NO REGISTRA
353.0,NO REGISTRA
385.0,NO REGISTRA
348.0,NO REGISTRA
342.0,NO REGISTRA
361.0,NO REGISTRA
347.0,NO REGISTRA
343.0,NO REGISTRA
352.0,NO REGISTRA
352.0,NO REGISTRA
325.0,NO REGISTRA
347.0,NO REGISTRA
374.0,NO REGISTRA
342.0,NO REGISTRA
361.0,NO REGISTRA
358.0,NO REGISTRA
366.0,NO REGISTRA
340.0,NO REGISTRA
337.0,NO REGISTRA
341.0,NO REGISTRA
293.0,NO REGISTRA
349.0,NO REGISTRA
352.0,NO REGISTRA
350.0,NO REGISTRA
374.0,NO REGISTRA
341.0,NO REGISTRA
349.0,NO REGISTRA
345.0,NO REGISTRA
337.0,NO REGISTRA
362.0,NO REGISTRA
325.0,NO REGISTRA
360.0,NO REGISTRA
359.0,NO REGISTRA
343.0,NO REGISTRA
350.0,NO REGISTRA
357.0,NO REGISTRA
337.0,NO REGISTRA
340.0,NO REGISTRA
340.0,NO REGISTRA
352.0,NO REGISTRA
351.0,NO REGISTRA
344.0,NO REGISTRA
331.0,NO REGISTRA
363.0,NO REGISTRA
339.0,NO REGISTRA
340.0,NO REGISTRA
356.0,NO REGISTRA
339.0,NO REGISTRA
352.0,NO REGISTRA
341.0,NO REGISTRA
359.0,NO REGISTRA
357.0,NO REGISTRA
347.0,NO REGISTRA
337.0,NO REGISTRA
343.0,NO REGISTRA
284.0,NO REGISTRA
344.0,NO REGISTRA
343.0,NO REGISTRA
347.0,NO REGISTRA
361.0,NO REGISTRA
337.0,NO REGISTRA
287.0,NO REGISTRA
292.0,NO REGISTRA
370.0,NO REGISTRA
337.0,NO REGISTRA
379.0,NO REGISTRA
342.0,NO REGISTRA
342.0,NO REGISTRA
348.0,NO REGISTRA
300.0,NO REGISTRA
340.0,NO REGISTRA
343.0,NO REGISTRA
342.0,NO REGISTRA
343.0,NO REGISTRA
334.0,NO REGISTRA
329.0,NO REGISTRA
336.0,NO REGISTRA
340.0,NO REGISTRA
330.0,NO REGISTRA
330.0,NO REGISTRA
336.0,NO REGISTRA
342.0,NO REGISTRA
347.0,NO REGISTRA
348.0,NO REGISTRA
340.0,NO REGISTRA
351.0,NO REGISTRA
487.76,BOYACA
420.62,BOYACA
407.56,BOYACA
430.0,BOYACA
425.0,BOYACA
476.0,BOYACA
425.0,BOYACA
407.0,BOYACA
365.0,BOYACA
338.0,BOYACA
400.0,HUILA
479.0,HUILA
442.0,HUILA
435.0,HUILA
340.0,HUILA
442.0,HUILA
478.0,HUILA
441.0,CAQUETA
466.43,CUNDINAMARCA
474.76,CUNDINAMARCA
410.89,CUNDINAMARCA
418.89,CUNDINAMARCA
393.96,CUNDINAMARCA
446.0,CUNDINAMARCA
429.0,CUNDINAMARCA
411.0,CUNDINAMARCA
404.57,CUNDINAMARCA
392.0,CUNDINAMARCA
439.0,CUNDINAMARCA
444.08,CUNDINAMARCA
453.0,CUNDINAMARCA
447.0,CUNDINAMARCA
422.0,CUNDINAMARCA
419.0,CUNDINAMARCA
392.0,CUNDINAMARCA
421.0,CUNDINAMARCA
427.0,CUNDINAMARCA
391.0,CUNDINAMARCA
462.0,CUNDINAMARCA
424.0,CUNDINAMARCA
429.0,CUNDINAMARCA
449.0,CUNDINAMARCA
420.0,CUNDINAMARCA
440.0,CUNDINAMARCA
442.0,CUNDINAMARCA
425.0,CUNDINAMARCA
435.0,CUNDINAMARCA
421.0,CUNDINAMARCA
407.0,CUNDINAMARCA
353.0,CUNDINAMARCA
347.0,CUNDINAMARCA
409.0,CUNDINAMARCA
282.0,CUNDINAMARCA
382.0,CUNDINAMARCA
473.0,CUNDINAMARCA
416.0,CUNDINAMARCA
441.0,CORDOBA
454.97,CORDOBA
449.0,BOYACA
468.0,BOYACA
431.0,BOYACA
418.0,BOYACA
374.0,SUCRE
363.0,CESAR
401.25,GUAINIA
364.77,GUAINIA
390.0,GUAINIA
418.0,TOLIMA
480.92,CUNDINAMARCA
430.36,CUNDINAMARCA
436.0,CUNDINAMARCA
440.0,CUNDINAMARCA
430.0,CUNDINAMARCA
431.0,CUNDINAMARCA
428.0,CUNDINAMARCA
459.0,CUNDINAMARCA
439.0,CUNDINAMARCA
422.0,CUNDINAMARCA
493.0,CUNDINAMARCA
438.0,CUNDINAMARCA
447.0,CUNDINAMARCA
408.0,CUNDINAMARCA
421.0,CUNDINAMARCA
484.0,CUNDINAMARCA
399.0,CUNDINAMARCA
397.0,CUNDINAMARCA
463.0,TOLIMA
415.71,CUNDINAMARCA
407.28,CUNDINAMARCA
433.0,CUNDINAMARCA
352.0,CUNDINAMARCA
384.0,CUNDINAMARCA
429.0,CUNDINAMARCA
348.0,CUNDINAMARCA
497.0,SANTANDER
398.0,SANTANDER
492.33,BOYACA
480.47,META
410.17,META
446.0,META
434.0,META
415.31,META
400.0,META
407.0,META
423.0,META
458.0,META
386.0,META
405.0,NORTE SANTANDER
394.0,NORTE SANTANDER
340.0,NORTE SANTANDER
495.27,BOYACA
482.0,BOYACA
421.0,BOYACA
422.0,BOYACA
443.0,BOYACA
395.4,NARINO
394.23,CHOCO
426.0,CUNDINAMARCA
441.0,CASANARE
419.0,CASANARE
438.0,CASANARE
435.0,CUNDINAMARCA
425.0,SUCRE
502.9,CUNDINAMARCA
456.0,CUNDINAMARCA
340.0,CUNDINAMARCA
413.0,BOYACA
507.0,CUNDINAMARCA
437.0,CUNDINAMARCA
389.05,CUNDINAMARCA
451.0,CUNDINAMARCA
439.0,CUNDINAMARCA
433.0,CUNDINAMARCA
363.0,CUNDINAMARCA
439.57,CUNDINAMARCA
413.0,CUNDINAMARCA
490.1,META
397.49,META
417.0,META
414.81,CUNDINAMARCA
415.0,CUNDINAMARCA
444.0,CUNDINAMARCA
414.0,CUNDINAMARCA
416.0,CUNDINAMARCA
414.0,CUNDINAMARCA
423.0,CUNDINAMARCA
419.0,NARINO
416.0,CUNDINAMARCA
394.0,ATLANTICO
374.0,ATLANTICO
405.0,BOYACA
387.93,TOLIMA
462.0,CORDOBA
423.0,CORDOBA
465.46,CUNDINAMARCA
387.29,CUNDINAMARCA
426.0,CUNDINAMARCA
412.0,CUNDINAMARCA
430.0,CUNDINAMARCA
412.0,BOYACA
416.0,BOYACA
504.98,BOYACA
472.83,CUNDINAMARCA
501.71,CUNDINAMARCA
434.0,CUNDINAMARCA
452.0,CUNDINAMARCA
470.94,CUNDINAMARCA
413.0,CUNDINAMARCA
438.0,CUNDINAMARCA
369.61,TOLIMA
522.16,CORDOBA
495.03,SANTANDER
433.0,SANTANDER
529.89,BOYACA
475.49,HUILA
430.56,CUNDINAMARCA
452.0,CUNDINAMARCA
452.0,CUNDINAMARCA
461.0,CUNDINAMARCA
427.05,VALLE
417.78,CUNDINAMARCA
416.51,CUNDINAMARCA
370.38,PUTUMAYO
411.94,CASANARE
403.49,ANTIOQUIA
371.1,PUTUMAYO
370.0,PUTUMAYO
475.0,CUNDINAMARCA
429.0,CUNDINAMARCA
474.0,TOLIMA
445.0,CUNDINAMARCA
405.0,CUNDINAMARCA
458.0,CUNDINAMARCA
445.0,CUNDINAMARCA
431.0,CUNDINAMARCA
434.0,CUNDINAMARCA
428.0,LA GUAJIRA
420.0,VALLE
420.0,CUNDINAMARCA
409.0,CUNDINAMARCA
401.0,CUNDINAMARCA
356.0,NARINO
421.0,CUNDINAMARCA
407.0,CUNDINAMARCA
415.0,BOYACA
393.0,SUCRE
375.0,CUNDINAMARCA
362.0,VALLE
360.0,VALLE
448.0,NARINO
439.0,NARINO
456.0,NARINO
426.0,CUNDINAMARCA
405.0,CALDAS
456.0,CALDAS
427.0,BOYACA
433.0,CUNDINAMARCA
410.0,CUNDINAMARCA
440.0,CASANARE
425.0,CALDAS
351.61,TOLIMA
467.0,CASANARE
423.0,CASANARE
455.0,META
427.0,CUNDINAMARCA
416.0,CUNDINAMARCA
390.0,SANTANDER
367.0,NARINO
417.0,CUNDINAMARCA
417.0,LA GUAJIRA
447.0,BOYACA
453.0,TOLIMA
439.0,HUILA
383.0,NARINO
452.0,SANTANDER
421.0,TOLIMA
410.0,ATLANTICO
351.0,TOLIMA
401.36,TOLIMA
437.0,QUINDIO
417.0,BOYACA
434.0,BOLIVAR
450.0,SANTANDER
302.0,CUNDINAMARCA
415.0,META
350.0,CUNDINAMARCA
436.0,QUINDIO
412.0,BOLIVAR
