NOTA_INGECO;NOTA_DDP;NOTA_CTRL;NOTA_CONEM;NOTA_TDE;VECES_INGECO;PROMEDIO_CUATRO;VECES_IO_DOS;VECES_DDP;NAC_CINCO;NOTAS_RDC;VECES_CTRL;VECES_RDC;NOTA_IO_DOS;VECES_CONEM;NOTA_EL_DOS;VECES_CEM;VECES_TDE;NCP_CINCO;NCC_CINCO;NOTA_GENH;EPA_CINCO;VECES_INSE;NOTA_ASD;NCA_CINCO;NAA_CINCO;NOTA_INSE;NOTA_IO_UNO;NOTA_IYM;PROMEDIO_CINCO;VECES_IYM;CAR_CINCO;NOTA_CEM;NAP_CINCO;CREDITOS_TDE;CREDITOS_IO_DOS;CREDITOS_INGECO;NOTA_EE_UNO;CREDITOS_CONEM;CREDITOS_RDC;CREDITOS_DDP;CREDITOS_CTRL;RENDIMIENTO_SEIS;PROMEDIO_SEIS
33;0;0;0;0;2;32.9;0;0;1;0;0;0;0;0;33;1;0;3.0;3.0;0;1;0;0;0.0;0;0;0;0;18.0;0;0;18;1;3;2;2;0;3;2;3;2;2.0;33.0
38;49;39;34;36;1;34.88235294117647;1;1;6;42;2;1;37;1;33;1;1;0.0;14.0;38;2;1;35;14.0;6;37;49;40;38.785714285714285;1;0;35;0;3;2;2;0;3;2;3;2;2.0;39.35294117647059
31;50;40;40;42;1;37.1764705882353;1;1;7;45;1;1;38;1;34;1;1;0.0;17.0;40;2;1;30;17.0;7;31;47;42;39.11764705882353;1;0;31;0;3;2;2;50;3;2;3;2;3.0;41.411764705882355
0;0;0;0;0;0;35.13333333333333;0;0;5;0;0;0;0;0;31;3;0;5.0;11.0;30;1;1;8;6.0;3;40;47;0;29.545454545454547;0;1;25;2;3;2;2;0;3;2;3;2;0.0;0.0
48;50;43;44;39;1;40.529411764705884;1;1;6;42;1;1;37;1;41;1;1;0.0;14.0;33;2;1;34;14.0;6;34;35;34;36.357142857142854;1;0;45;0;3;2;2;0;3;2;3;2;3.0;43.470588235294116
44;50;43;42;35;2;36.411764705882355;1;1;6;43;1;1;39;1;33;2;1;0.0;14.0;39;2;1;30;14.0;6;31;50;40;39.0;1;1;42;0;3;2;2;0;3;2;3;2;3.0;42.294117647058826
37;48;34;46;34;1;37.0;1;1;6;35;1;1;40;3;41;2;1;0.0;14.0;32;2;1;37;14.0;6;31;44;37;35.57142857142857;1;1;33;0;3;2;2;0;3;2;3;2;2.0;39.76470588235294
43;34;30;38;32;2;36.588235294117645;1;1;6;38;1;1;38;2;37;2;1;0.0;14.0;30;2;1;34;14.0;6;32;41;33;34.785714285714285;1;1;38;0;3;2;2;0;3;2;3;2;2.0;35.88235294117647
43;50;37;34;35;2;33.88235294117647;0;1;6;44;1;1;0;3;32;1;1;0.0;14.0;35;2;1;32;14.0;6;37;33;36;34.57142857142857;1;0;34;0;3;2;2;0;3;2;3;2;3.0;40.333333333333336
30;50;34;34;30;1;36.705882352941174;1;1;6;39;1;1;38;3;39;1;1;0.0;14.0;31;2;1;31;14.0;6;30;40;41;34.5;1;0;32;0;3;2;2;0;3;2;3;2;2.0;36.705882352941174
38;49;40;35;35;1;37.76470588235294;1;1;6;44;1;1;40;1;41;1;1;0.0;14.0;37;2;1;32;14.0;6;34;47;37;37.714285714285715;1;0;39;0;3;2;2;0;3;2;3;2;3.0;40.05882352941177
30;30;33;33;39;2;32.8235294117647;0;1;6;41;1;1;0;2;30;2;2;0.0;14.0;38;2;2;34;14.0;6;34;30;37;33.785714285714285;1;3;30;0;3;2;2;0;3;2;3;2;2.0;34.266666666666666
35;50;35;33;35;1;34.0;0;1;6;44;1;1;0;1;30;1;1;0.0;14.0;37;2;1;40;14.0;6;37;30;38;36.42857142857143;1;0;36;0;3;2;2;0;3;2;3;2;2.0;38.8
32;50;0;8;36;2;33.23529411764706;0;1;6;30;0;1;0;1;31;3;1;3.0;14.0;41;2;2;38;11.0;5;37;30;28;33.285714285714285;1;3;30;1;3;2;2;0;3;2;3;2;2.0;31.23076923076923
32;30;0;0;0;1;36.64705882352941;1;1;5;0;0;0;31;0;42;1;0;0.0;12.0;0;2;1;33;12.0;5;41;35;35;35.416666666666664;1;0;34;0;3;2;2;0;3;2;3;2;2.0;30.857142857142858
45;44;42;31;33;1;38.411764705882355;1;1;6;45;1;1;35;2;33;1;1;0.0;14.0;37;2;1;30;14.0;6;32;46;40;35.714285714285715;1;0;30;0;3;2;2;0;3;2;3;2;2.0;38.705882352941174
33;50;0;32;36;1;35.35294117647059;2;1;6;41;0;1;40;1;33;3;1;0.0;14.0;34;2;1;30;14.0;6;30;36;39;34.0;1;1;33;0;3;2;2;0;3;2;3;2;2.0;38.8
36;30;0;0;0;1;34.8235294117647;1;1;6;0;0;0;36;0;33;2;0;0.0;14.0;45;2;1;30;14.0;6;41;39;35;36.714285714285715;1;1;33;0;3;2;2;0;3;2;3;2;2.0;33.42857142857143
40;50;46;36;35;1;42.470588235294116;1;1;6;45;1;1;35;2;42;1;1;0.0;14.0;35;2;1;31;14.0;6;40;37;41;37.785714285714285;1;0;40;0;3;2;2;0;3;2;3;2;3.0;40.88235294117647
44;50;41;32;40;2;35.8235294117647;0;1;6;33;1;1;0;2;38;3;1;0.0;14.0;35;2;1;45;14.0;6;36;44;36;40.214285714285715;1;1;45;0;3;2;2;0;3;2;3;2;3.0;40.13333333333333
37;50;46;37;43;1;37.411764705882355;1;1;6;46;1;1;39;1;40;1;1;0.0;14.0;34;2;1;34;14.0;6;33;38;40;37.42857142857143;1;0;42;0;3;2;2;0;3;2;3;2;3.0;42.705882352941174
43;50;35;42;31;1;36.2;1;1;6;45;2;1;23;2;36;2;1;0.0;14.0;38;2;1;35;14.0;6;33;43;42;38.857142857142854;1;2;40;0;3;2;2;0;3;2;3;2;2.0;38.88235294117647
33;44;32;34;40;1;39.0;1;1;6;46;1;1;34;1;35;1;1;0.0;14.0;33;2;1;42;14.0;6;30;43;39;38.5;1;0;42;0;3;2;2;0;3;2;3;2;2.0;37.88235294117647
0;50;0;0;0;0;31.6;0;1;6;0;0;0;0;0;30;2;0;5.0;14.0;32;2;2;29;9.0;4;36;38;30;31.285714285714285;1;3;26;2;3;2;2;0;3;2;3;2;4.0;50.0
36;47;40;34;36;1;35.64705882352941;1;1;6;45;1;1;38;2;32;1;1;0.0;14.0;35;2;1;40;14.0;6;30;49;42;38.285714285714285;1;0;34;0;3;2;2;0;3;2;3;2;2.0;39.35294117647059
46;50;34;49;42;1;40.1764705882353;1;1;6;47;1;1;41;1;40;1;1;0.0;14.0;38;2;1;39;14.0;6;40;38;44;39.5;1;0;37;0;3;2;2;0;3;2;3;2;3.0;44.64705882352941
37;50;30;30;43;1;36.470588235294116;1;1;6;45;1;1;35;2;31;1;1;0.0;14.0;32;2;2;37;14.0;6;30;47;44;37.785714285714285;1;1;35;0;3;2;2;0;3;2;3;2;2.0;39.0
34;50;40;34;42;1;41.411764705882355;1;1;6;46;1;1;38;1;44;1;1;0.0;14.0;43;2;1;33;14.0;6;39;41;40;39.642857142857146;1;0;41;0;3;2;2;0;3;2;3;2;3.0;40.8235294117647
50;50;45;35;42;1;41.1764705882353;1;1;6;46;1;1;44;2;43;1;1;0.0;14.0;43;2;1;36;14.0;6;39;41;36;39.214285714285715;1;0;41;0;3;2;2;0;3;2;3;2;3.0;44.1764705882353
30;50;30;30;32;1;32.411764705882355;0;1;6;42;2;1;0;1;33;3;1;0.0;14.0;39;2;2;30;14.0;6;36;31;33;33.57142857142857;1;2;33;0;3;2;2;0;3;2;3;2;2.0;36.0
0;0;27;0;0;0;34.6;1;0;6;0;1;0;38;0;32;3;0;3.0;14.0;30;2;2;32;11.0;5;30;37;32;31.5;1;3;29;1;3;2;2;0;3;2;3;2;2.0;32.5
36;50;44;39;42;1;36.23529411764706;1;1;6;46;1;1;33;2;41;1;1;0.0;14.0;43;2;1;36;14.0;6;34;42;38;38.42857142857143;1;0;38;0;3;2;2;0;3;2;3;2;3.0;41.8235294117647
48;50;33;30;33;1;37.23529411764706;1;1;6;42;2;1;36;2;42;2;1;0.0;14.0;36;2;1;36;14.0;6;34;38;36;36.0;1;2;36;0;3;2;2;0;3;2;3;2;2.0;38.64705882352941
30;50;37;32;35;2;33.05882352941177;0;1;6;39;2;1;0;3;37;1;1;0.0;14.0;30;2;1;37;14.0;6;30;36;41;35.07142857142857;1;0;34;0;3;2;2;0;3;2;3;2;2.0;37.53333333333333
0;0;0;0;0;0;35.1764705882353;0;0;6;0;0;0;0;0;36;2;0;0.0;14.0;45;2;1;32;14.0;6;39;41;30;35.285714285714285;1;1;30;0;3;2;2;0;3;2;3;2;0.0;0.0
0;0;0;0;0;0;25.923076923076923;0;0;4;0;0;0;0;0;31;0;0;5.0;9.0;30;1;3;5;4.0;2;37;0;18;22.0;2;3;0;2;3;2;2;0;3;2;3;2;0.0;0.0
30;50;36;35;37;1;35.35294117647059;1;1;6;47;1;1;40;2;32;2;1;0.0;14.0;30;2;2;30;14.0;6;37;37;43;35.42857142857143;1;2;33;0;3;2;2;0;3;2;3;2;2.0;39.529411764705884
42;44;39;50;35;1;40.470588235294116;1;1;6;41;1;1;34;1;40;1;1;0.0;14.0;38;2;1;42;14.0;6;34;36;37;36.42857142857143;1;0;33;0;3;2;2;0;3;2;3;2;3.0;41.11764705882353
37;50;32;32;35;1;36.705882352941174;1;1;6;42;1;1;45;2;39;1;1;0.0;14.0;40;2;1;45;14.0;6;30;48;42;40.214285714285715;1;1;37;0;3;2;2;0;3;2;3;2;2.0;39.0
42;50;31;34;37;1;36.94117647058823;1;1;6;43;1;1;31;1;34;3;1;0.0;14.0;39;2;2;35;14.0;6;39;47;41;39.357142857142854;1;2;36;0;3;2;2;0;3;2;3;2;2.0;38.64705882352941
0;0;11;0;0;0;30.176470588235293;0;0;6;0;1;0;0;0;31;3;0;6.0;14.0;31;1;1;33;8.0;4;36;35;17;28.285714285714285;1;2;25;2;3;2;2;0;3;2;3;2;1.0;11.0
47;50;45;33;42;1;42.35294117647059;1;1;6;46;1;1;36;1;41;1;1;0.0;14.0;43;2;1;30;14.0;6;32;39;40;37.285714285714285;1;0;38;0;3;2;2;0;3;2;3;2;3.0;42.529411764705884
44;0;0;0;0;2;35.0;0;0;4;0;0;0;0;0;35;1;0;3.0;9.0;42;1;2;0;6.0;3;39;32;0;29.444444444444443;0;1;13;1;3;2;2;0;3;2;3;2;3.0;44.0
45;50;37;30;36;1;38.705882352941174;1;1;6;45;1;1;39;1;44;2;1;0.0;14.0;39;2;2;31;14.0;6;32;50;42;39.285714285714285;1;2;40;0;3;2;2;0;3;2;3;2;2.0;40.0
0;30;0;33;38;0;35.588235294117645;0;1;5;0;0;0;0;1;40;2;1;0.0;12.0;32;2;1;31;12.0;5;31;0;30;32.416666666666664;1;2;37;0;3;2;2;0;3;2;3;2;2.0;33.666666666666664
0;50;18;31;33;0;37.46666666666667;0;1;6;30;1;1;0;1;39;2;1;0.0;14.0;38;2;1;43;14.0;6;30;35;34;35.214285714285715;1;1;33;0;3;2;2;0;3;2;3;2;2.0;33.69230769230769
33;50;32;41;39;1;36.64705882352941;1;1;6;40;1;1;39;2;38;2;1;0.0;14.0;30;2;1;31;14.0;6;30;39;41;34.857142857142854;1;1;35;0;3;2;2;0;3;2;3;2;2.0;39.88235294117647
38;50;41;46;33;1;36.76470588235294;1;1;6;45;1;1;41;1;38;1;1;0.0;14.0;41;2;2;40;14.0;6;36;30;43;37.285714285714285;1;1;33;0;3;2;2;0;3;2;3;2;3.0;42.1764705882353
49;50;42;45;42;1;38.705882352941174;1;1;6;44;1;1;39;1;35;1;1;0.0;14.0;42;2;1;36;14.0;6;37;50;40;40.5;1;0;39;0;3;2;2;0;3;2;3;2;3.0;44.64705882352941
0;45;0;0;0;0;31.133333333333333;0;1;5;0;0;0;0;0;33;1;0;5.0;12.0;35;1;2;17;7.0;3;31;0;40;24.833333333333332;1;2;4;2;3;2;2;0;3;2;3;2;3.0;45.0
34;50;33;36;33;1;35.666666666666664;1;1;6;34;1;1;36;1;34;3;1;0.0;14.0;32;2;1;32;14.0;6;35;48;33;34.92857142857143;1;1;32;0;3;2;2;0;3;2;3;2;2.0;37.11764705882353
39;49;43;43;33;1;37.23529411764706;0;1;6;41;1;1;0;2;36;2;1;0.0;14.0;38;2;2;40;14.0;6;31;45;34;37.642857142857146;1;2;39;0;3;2;2;0;3;2;3;2;3.0;41.4
30;0;0;0;0;3;32.333333333333336;0;0;4;0;0;0;0;0;30;1;0;2.0;9.0;35;1;2;13;7.0;3;36;0;0;28.666666666666668;0;1;30;1;3;2;2;0;3;2;3;2;1.0;30.0
41;0;0;0;0;1;32.529411764705884;1;0;6;30;0;1;25;0;31;2;0;0.0;14.0;35;2;1;30;14.0;6;32;45;32;34.0;1;2;32;0;3;2;2;0;3;2;3;2;2.0;32.0
38;48;31;34;36;2;35.411764705882355;1;1;6;44;1;1;35;2;31;3;1;0.0;14.0;38;2;1;34;14.0;6;33;30;40;34.714285714285715;1;2;32;0;3;2;2;0;3;2;3;2;2.0;38.23529411764706
32;50;0;39;30;1;33.6;0;1;6;31;0;1;0;2;32;1;1;0.0;14.0;36;2;2;43;14.0;6;30;30;31;32.92857142857143;2;2;30;0;3;2;2;0;3;2;3;2;2.0;37.15384615384615
31;34;36;36;33;2;35.05882352941177;1;1;6;31;1;1;31;2;39;3;1;0.0;14.0;42;2;1;31;14.0;6;41;34;34;36.142857142857146;1;1;36;0;3;2;2;0;3;2;3;2;2.0;33.35294117647059
31;0;32;43;37;1;33.13333333333333;0;0;6;0;1;0;0;1;36;1;1;0.0;14.0;35;2;1;32;14.0;6;41;33;34;34.07142857142857;2;2;31;0;3;2;2;0;3;2;3;2;2.0;36.6
37;50;35;27;30;1;33.64705882352941;1;1;6;45;2;1;37;2;32;2;1;0.0;14.0;41;2;2;34;14.0;6;38;30;42;37.57142857142857;1;4;38;0;3;2;2;0;3;2;3;2;2.0;37.0
30;50;35;44;31;1;35.0;1;1;6;41;1;1;35;1;30;2;1;0.0;14.0;42;2;2;41;14.0;6;34;36;41;37.92857142857143;1;2;34;0;3;2;2;0;3;2;3;2;2.0;38.64705882352941
18;50;22;9;7;2;32.411764705882355;1;1;6;32;2;1;39;1;30;2;1;0.0;14.0;34;2;3;30;14.0;6;39;47;41;36.642857142857146;1;2;30;0;3;2;2;0;3;2;3;2;1.0;24.705882352941178
49;50;37;30;34;1;40.0;1;1;6;47;2;1;45;1;36;1;1;0.0;14.0;38;2;1;50;14.0;6;33;49;43;42.285714285714285;1;0;41;0;3;2;2;0;3;2;3;2;3.0;41.05882352941177
0;0;0;0;0;0;24.9;1;0;2;0;0;0;40;0;14;1;0;0.0;5.0;0;2;0;0;5.0;2;0;31;0;30.4;0;0;30;0;3;2;2;0;3;2;3;2;2.0;40.0
34;50;40;30;37;1;33.411764705882355;1;1;6;44;1;1;30;1;38;1;1;0.0;14.0;35;2;1;37;14.0;6;30;48;41;36.857142857142854;1;0;31;0;3;2;2;0;3;2;3;2;2.0;38.05882352941177
40;34;31;34;33;1;32.666666666666664;1;1;6;32;1;1;39;2;30;2;1;0.0;14.0;31;2;1;37;14.0;6;30;48;42;36.5;1;2;31;0;3;2;2;0;3;2;3;2;2.0;34.529411764705884
40;50;34;42;31;1;32.05882352941177;0;1;6;30;2;1;0;2;32;1;1;0.0;14.0;30;2;1;40;14.0;6;39;43;30;35.214285714285715;1;0;33;0;3;2;2;0;3;2;3;2;2.0;38.46666666666667
36;50;0;32;39;1;36.666666666666664;0;1;6;31;0;1;0;2;37;1;1;0.0;14.0;34;2;1;30;14.0;6;38;44;32;34.357142857142854;1;0;31;0;3;2;2;0;3;2;3;2;2.0;38.23076923076923
25;50;37;10;34;2;34.64705882352941;1;1;6;30;1;1;34;2;36;1;2;0.0;14.0;31;2;2;49;14.0;6;37;44;34;36.714285714285715;1;2;30;0;3;2;2;0;3;2;3;2;2.0;31.41176470588235
36;50;36;34;0;1;33.705882352941174;1;1;6;32;1;1;36;1;37;2;0;0.0;14.0;42;2;1;35;14.0;6;39;35;41;37.0;1;2;31;0;3;2;2;0;3;2;3;2;2.0;38.0
0;0;0;0;0;0;25.375;0;0;2;0;0;0;0;0;17;2;0;0.0;5.0;0;2;0;0;5.0;2;0;39;0;33.6;0;1;30;0;3;2;2;0;3;2;3;2;0.0;0.0
30;22;0;37;0;1;33.529411764705884;0;1;6;0;0;0;0;1;34;3;0;0.0;14.0;41;2;1;38;14.0;6;34;40;34;37.92857142857143;1;2;41;0;3;2;2;0;3;2;3;2;1.0;29.625
39;49;0;32;35;2;36.294117647058826;0;1;6;30;0;1;0;1;37;3;1;0.0;14.0;36;2;1;40;14.0;6;30;36;40;35.5;1;2;31;0;3;2;2;0;3;2;3;2;2.0;37.38461538461539
34;50;31;42;33;1;33.529411764705884;1;1;6;30;1;1;39;1;36;1;1;0.0;14.0;36;2;1;32;14.0;6;38;45;36;35.92857142857143;2;2;31;0;3;2;2;0;3;2;3;2;2.0;37.8235294117647
30;50;35;31;39;1;33.23529411764706;0;1;6;30;1;1;0;1;34;1;1;0.0;14.0;35;2;1;30;14.0;6;30;30;31;31.357142857142858;1;1;32;0;3;2;2;0;3;2;3;2;2.0;36.666666666666664
0;0;0;0;0;0;31.76923076923077;0;0;3;0;0;0;0;0;37;3;0;6.0;8.0;0;1;0;0;2.0;1;0;35;26;27.875;1;1;25;2;3;2;2;0;3;2;3;2;0.0;0.0
31;50;32;36;34;1;37.23529411764706;1;1;6;45;1;1;38;2;36;1;1;0.0;14.0;41;2;1;33;14.0;6;37;32;42;36.285714285714285;1;0;32;0;3;2;2;0;3;2;3;2;2.0;38.35294117647059
35;47;35;30;39;1;36.705882352941174;0;1;6;36;1;1;0;1;37;2;1;0.0;14.0;31;2;1;33;14.0;6;37;40;30;33.857142857142854;1;2;34;0;3;2;2;0;3;2;3;2;2.0;37.333333333333336
48;50;0;32;39;1;39.529411764705884;0;1;6;0;0;0;0;1;41;1;1;0.0;14.0;40;2;1;36;14.0;6;37;49;41;38.785714285714285;1;1;32;0;3;2;2;0;3;2;3;2;3.0;41.72727272727273
0;0;0;0;0;0;35.411764705882355;0;0;2;0;0;0;0;0;40;0;0;0.0;4.0;30;2;2;0;4.0;2;41;0;0;35.5;0;1;0;0;3;2;2;0;3;2;3;2;0.0;0.0
33;50;44;31;30;1;32.705882352941174;1;1;6;45;1;1;39;1;33;2;1;0.0;14.0;40;2;1;34;14.0;6;30;37;42;36.214285714285715;1;1;33;0;3;2;2;0;3;2;3;2;2.0;38.529411764705884
50;50;45;30;39;1;38.411764705882355;0;1;6;45;1;1;0;1;32;1;1;0.0;14.0;35;2;1;43;14.0;6;41;50;42;40.0;1;0;32;0;3;2;2;0;3;2;3;2;3.0;42.46666666666667
30;50;30;42;36;2;34.8235294117647;1;1;6;33;1;1;35;2;35;2;1;0.0;14.0;36;2;1;45;14.0;6;35;30;32;35.642857142857146;1;2;37;0;3;2;2;0;3;2;3;2;2.0;37.64705882352941
33;50;33;30;35;1;34.588235294117645;1;1;6;34;1;1;32;1;34;2;1;0.0;14.0;34;2;1;36;14.0;6;30;44;36;35.357142857142854;1;2;33;0;3;2;2;0;3;2;3;2;2.0;35.8235294117647
33;47;31;30;37;1;36.1764705882353;1;1;6;42;1;1;34;1;36;1;1;0.0;14.0;30;2;1;37;14.0;6;30;33;41;34.642857142857146;1;0;34;0;3;2;2;0;3;2;3;2;2.0;36.588235294117645
0;0;35;0;0;0;32.4;0;0;6;0;2;0;0;0;35;2;0;0.0;14.0;39;2;1;35;14.0;6;31;31;30;32.714285714285715;1;2;32;0;3;2;2;0;3;2;3;2;2.0;35.0
30;49;38;43;34;1;33.733333333333334;0;1;6;44;1;1;0;1;32;2;1;0.0;14.0;33;2;1;31;14.0;6;30;46;41;35.214285714285715;1;2;30;0;3;2;2;0;3;2;3;2;3.0;40.13333333333333
32;0;0;0;0;1;36.0;0;0;6;0;0;0;0;0;38;1;0;2.0;14.0;38;2;2;32;12.0;5;18;40;33;32.0;2;3;31;1;3;2;2;0;3;2;3;2;2.0;32.0
30;47;31;33;40;1;39.1764705882353;1;1;6;43;1;1;37;2;38;1;1;0.0;14.0;31;2;1;39;14.0;6;30;49;42;37.57142857142857;1;0;34;0;3;2;2;0;3;2;3;2;2.0;37.76470588235294
40;47;40;48;41;1;37.8235294117647;1;1;6;44;1;1;41;1;36;1;1;0.0;14.0;30;2;1;35;14.0;6;34;47;40;37.57142857142857;1;0;38;0;3;2;2;0;3;2;3;2;3.0;43.411764705882355
33;0;30;0;0;1;32.84615384615385;0;0;4;0;2;0;0;0;38;2;0;0.0;9.0;35;2;1;37;9.0;4;36;0;0;35.666666666666664;0;1;35;0;3;2;2;0;3;2;3;2;2.0;31.5
0;0;0;0;0;0;33.54545454545455;0;0;1;0;0;0;0;0;38;0;0;0.0;2.0;0;2;0;0;2.0;1;0;39;0;39.0;0;0;0;0;3;2;2;0;3;2;3;2;0.0;0.0
30;30;34;36;39;1;35.35294117647059;1;1;6;0;1;0;35;1;35;2;1;0.0;14.0;35;2;1;33;14.0;6;36;45;34;37.357142857142854;2;2;41;0;3;2;2;0;3;2;3;2;2.0;34.2
40;50;38;43;36;1;35.94117647058823;1;1;6;41;1;1;41;1;38;2;1;0.0;14.0;35;2;1;32;14.0;6;38;49;37;38.07142857142857;2;2;38;0;3;2;2;0;3;2;3;2;3.0;41.588235294117645
30;50;26;43;40;1;34.76470588235294;0;1;6;30;1;1;0;1;34;3;2;0.0;14.0;34;2;1;36;14.0;6;38;39;30;35.142857142857146;2;2;36;0;3;2;2;0;3;2;3;2;2.0;38.06666666666667
35;0;0;0;0;2;27.4;0;0;4;0;0;0;0;0;31;1;0;6.0;10.0;0;1;1;36;4.0;2;37;0;14;21.2;1;1;8;2;3;2;2;0;3;2;3;2;2.0;35.0
30;34;39;37;0;1;37.13333333333333;0;1;6;36;1;1;0;2;38;2;0;0.0;14.0;36;2;1;30;14.0;6;33;40;33;33.785714285714285;1;1;32;0;3;2;2;0;3;2;3;2;2.0;35.25
40;47;36;36;35;1;35.470588235294116;2;1;6;40;1;1;36;1;34;1;1;0.0;14.0;30;2;1;32;14.0;6;33;33;42;34.57142857142857;1;0;34;0;3;2;2;0;3;2;3;2;2.0;38.705882352941174
16;34;0;41;5;2;31.733333333333334;0;1;6;0;0;0;0;2;34;2;2;2.0;14.0;30;2;2;24;12.0;5;30;30;42;31.928571428571427;1;3;31;1;3;2;2;0;3;2;3;2;1.0;24.727272727272727
45;0;0;0;0;1;33.529411764705884;0;0;5;0;0;0;0;0;37;2;0;2.0;12.0;0;2;1;37;10.0;4;29;49;34;37.666666666666664;2;2;40;1;3;2;2;0;3;2;3;2;3.0;45.0
31;26;0;0;0;2;36.72727272727273;2;1;3;0;0;0;31;0;37;1;0;3.0;8.0;0;1;0;0;5.0;2;0;31;23;27.625;1;0;30;1;3;2;2;0;3;2;3;2;1.0;28.857142857142858
0;0;16;0;0;0;30.692307692307693;1;0;4;0;1;0;26;0;38;1;0;3.0;9.0;0;2;1;37;6.0;3;36;31;0;32.111111111111114;0;1;27;1;3;2;2;0;3;2;3;2;1.0;21.0
30;34;32;28;33;1;36.46666666666667;0;1;5;35;1;1;0;1;34;1;1;0.0;12.0;40;2;2;43;12.0;5;34;0;34;35.75;2;2;31;0;3;2;2;0;3;2;3;2;2.0;31.933333333333334
33;50;41;37;36;1;34.05882352941177;1;1;6;42;1;1;35;2;31;2;1;0.0;14.0;36;2;2;35;14.0;6;39;46;42;38.142857142857146;1;2;32;0;3;2;2;0;3;2;3;2;2.0;39.470588235294116
30;50;32;38;39;1;34.8235294117647;1;1;6;31;1;1;30;1;38;2;1;0.0;14.0;30;2;1;33;14.0;6;36;46;30;34.42857142857143;1;1;34;0;3;2;2;0;3;2;3;2;2.0;36.88235294117647
