NOTA_EI_OP_AII;NOTA_GES_CAL_VAL_SOFT;NOTA_EI_OP_CI;NOTA_SIS_OP;VECES_EI_OP_AII;VECES_SIS_OP;NOTA_ING_ECONOMICA;VECES_EI_OP_CI;NAC_OCHO;VECES_GES_CAL_VAL_SOFT;VECES_EI_OP_AI;NOTA_REDES_COM_TRES;NCC_OCHO;NOTA_EI_OP_BII;VECES_EI_OP_BII;NOTA_EI_OP_AI;VECES_EI_OP_BI;CAR_OCHO;VECES_DIS_ARQ_SOFT;NOTA_CIBERNETICA_TRES;NAP_OCHO;NOTA_DIS_ARQ_SOFT;VECES_ING_ECONOMICA;EPA_OCHO;NCP_OCHO;NCA_OCHO;NAA_OCHO;CREDITOS_EI_OP_AII;CREDITOS_EI_OP_CI;CREDITOS_EI_OP_BII;CREDITOS_SIS_OP;CREDITOS_GES_CAL_VAL_SOFT;PROMEDIO_SIETE;PROMEDIO_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
0.0;44.0;44.0;45.0;0;1;47.0;1;5;1;1;48.0;13.0;0.0;0;50.0;0;0;1;45.0;0;48.0;1;2;0.0;13.0;5;3;3;3;3;3;44.78947368421053;38.611111111111114;40.26315789473684;44.888888888888886;3.0;44.333333333333336
49.0;45.0;45.0;47.0;1;1;47.0;1;6;1;1;50.0;16.0;45.0;1;43.0;1;0;1;47.0;0;50.0;1;2;0.0;16.0;6;3;3;3;3;3;45.26315789473684;37.77777777777778;45.05263157894737;40.05555555555556;4.0;46.2
0.0;26.5;37.0;45.0;0;1;30.0;1;6;2;1;40.0;16.0;0.0;1;33.0;1;0;1;36.0;0;43.0;1;2;0.0;16.0;6;3;3;3;3;3;37.611111111111114;33.22222222222222;32.21052631526316;41.72222222222222;1.0;27.125
0.0;0.0;40.0;0.0;0;1;10.0;1;4;0;1;5.0;11.0;0.0;0;37.0;0;1;1;0.0;2;48.0;2;2;4.0;7.0;2;3;3;3;3;3;29.2;33.28125;33.031250000625;33.194444444999995;1.0;20.0
0.0;43.0;32.0;45.0;0;1;32.0;1;5;1;1;37.0;13.0;0.0;0;40.0;0;0;1;46.0;0;36.0;1;2;0.0;13.0;5;3;3;3;3;3;35.5625;27.63888888888889;34.94736842105263;35.53333333333333;2.0;40.0
49.0;14.5;35.0;32.0;1;1;27.0;1;6;2;2;34.0;16.0;39.5;2;27.0;1;2;1;41.0;2;45.0;4;2;5.0;11.0;4;3;3;3;3;3;34.94736842105263;34.27777777777778;36.26315789473684;33.08333333388889;2.0;34.0
0.0;48.0;45.0;32.0;0;1;48.0;1;5;1;1;48.0;13.0;0.0;0;50.0;0;0;1;33.0;0;48.0;1;2;0.0;13.0;5;3;3;3;3;3;43.31578947368421;36.94444444444444;37.578947368421055;39.5;3.0;41.666666666666664
0.0;39.0;43.0;40.0;0;1;50.0;1;5;1;1;44.0;13.0;0.0;0;44.0;0;0;1;34.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;45.94736842105263;34.80555555555556;39.526315789473685;43.44444444444444;3.0;40.666666666666664
0.0;38.0;40.0;42.0;0;1;48.0;1;6;1;1;45.0;16.0;40.5;2;45.0;1;0;1;40.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;42.63157894736842;34.44444444444444;38.94736842105263;40.888888888888886;3.0;40.125
0.0;44.0;50.0;39.0;0;1;47.0;1;6;1;1;47.0;16.0;43.0;1;44.0;1;0;1;49.0;0;49.0;1;2;0.0;16.0;6;3;3;3;3;3;43.73684210526316;37.55555555555556;39.68421052631579;41.77777777777778;3.0;44.0
0.0;40.0;35.0;46.0;0;1;34.0;1;5;1;1;33.0;13.0;0.0;0;34.0;0;0;1;41.0;0;48.0;1;2;0.0;13.0;5;3;3;3;3;3;39.68421052631579;39.5;37.73684210526316;41.72222222222222;3.0;40.333333333333336
0.0;48.0;42.0;40.0;0;1;40.0;1;6;1;1;37.0;16.0;43.0;1;35.0;1;0;1;40.0;0;37.0;1;2;0.0;16.0;6;3;3;3;3;3;41.36842105263158;33.0;36.89473684210526;37.22222222222222;3.0;43.25
0.0;38.0;42.0;43.0;0;1;37.0;1;6;1;1;43.0;16.0;44.5;2;44.0;1;0;1;40.0;0;45.0;1;2;0.0;16.0;6;3;3;3;3;3;41.21052631578947;34.888888888888886;37.473684210526315;39.166666666666664;3.0;41.875
0.0;31.0;46.0;30.0;0;1;26.66666667;1;6;1;1;50.0;16.0;40.0;2;39.0;1;1;1;40.0;1;44.0;3;2;2.0;14.0;5;3;3;3;3;3;39.05263157894737;32.361111111111114;35.526315789473685;38.111111111111114;2.0;36.75
36.0;39.0;44.0;41.0;1;1;50.0;1;5;1;1;45.0;13.0;0.0;0;40.0;0;0;1;49.0;0;49.0;1;2;0.0;13.0;5;3;3;3;3;3;46.10526315789474;38.44444444444444;42.473684210526315;45.611111111111114;2.0;40.0
0.0;35.0;44.0;47.0;0;1;45.0;1;5;1;1;49.0;13.0;0.0;0;47.0;0;0;1;45.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;44.78947368421053;38.333333333333336;39.05263157894737;46.05555555555556;3.0;42.0
0.0;0.0;46.0;28.0;0;2;25.0;1;1;0;0;0.0;2.0;33.0;1;0.0;0;1;0;0.0;1;0.0;2;1;2.0;0.0;0;3;3;3;3;3;36.166666666666664;30.75;34.875;32.46666666666667;2.0;35.666666666666664
40.0;43.0;43.0;35.0;1;1;50.0;1;6;1;1;39.0;16.0;47.0;2;50.0;1;0;1;35.0;0;48.0;1;2;0.0;16.0;6;3;3;3;3;3;42.578947368421055;36.111111111111114;38.26315789473684;41.666666666666664;3.0;41.6
0.0;35.0;44.0;43.0;0;1;46.0;1;5;1;1;46.0;13.0;0.0;0;50.0;0;0;1;45.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;44.578947368421055;36.833333333333336;39.1578947368421;41.833333333333336;3.0;40.666666666666664
0.0;44.0;38.0;40.0;0;1;32.0;1;6;1;1;43.0;16.0;39.0;1;30.0;1;0;1;50.0;0;44.0;1;2;0.0;16.0;6;3;3;3;3;3;39.10526315789474;34.72222222222222;38.421052631578945;40.888888888888886;3.0;40.25
0.0;47.0;39.0;39.0;0;1;37.0;1;6;1;1;40.0;16.0;40.0;1;41.0;1;0;1;45.0;0;43.0;1;2;0.0;16.0;6;3;3;3;3;3;43.89473684210526;36.80555555555556;38.78947368421053;42.888888888888886;3.0;41.25
0.0;37.0;38.0;32.0;0;1;24.0;1;6;1;1;39.0;16.0;43.0;2;47.0;1;1;1;49.0;1;47.0;2;2;2.0;14.0;5;3;3;3;3;3;40.73684210526316;36.388888888888886;36.578947368421055;39.55555555555556;2.0;37.5
0.0;42.0;44.0;42.0;0;1;43.0;1;5;1;1;48.0;13.0;0.0;0;47.0;0;0;1;49.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;44.73684210526316;35.388888888888886;41.1578947368421;46.166666666666664;3.0;42.666666666666664
30.0;35.0;40.0;18.5;1;2;32.0;1;5;1;2;47.0;13.0;0.0;0;9.0;0;1;1;42.0;1;49.0;1;2;3.0;10.0;4;3;3;3;3;3;37.09259259277778;35.638888888888886;36.31578947368421;35.916666666666664;2.0;30.875
0.0;39.0;46.0;42.0;0;1;29.5;1;6;1;1;43.0;16.0;39.0;1;45.0;1;1;1;32.0;1;48.0;2;2;2.0;14.0;5;3;3;3;3;3;38.92592592555556;32.05555555555556;35.578947368421055;38.55555555555556;3.0;41.5
0.0;46.0;42.0;38.0;0;1;50.0;1;5;1;1;44.0;13.0;0.0;0;44.0;0;0;1;43.0;0;49.0;1;2;0.0;13.0;5;3;3;3;3;3;42.68421052631579;34.388888888888886;39.05263157894737;41.5;3.0;42.0
0.0;16.0;31.0;31.0;0;1;37.0;1;4;2;2;38.0;11.0;0.0;0;16.5;0;2;2;0.0;2;25.5;1;1;7.0;4.0;2;3;3;3;3;3;39.05263157894737;29.944444444444443;36.94736842105263;38.638888888888886;1.0;26.0
0.0;30.0;33.0;33.0;0;1;30.0;1;6;1;1;34.0;16.0;33.5;3;39.0;1;1;2;36.0;1;24.5;1;2;4.0;12.0;5;3;3;3;3;3;38.31578947368421;33.83333333388889;34.1578947368421;36.638888888888886;2.0;32.375
0.0;42.0;34.0;42.0;0;1;35.0;1;6;1;1;34.0;16.0;30.0;1;46.0;1;0;1;34.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;38.0;38.888888888888886;37.86842105263158;39.666666666666664;2.0;37.0
0.0;48.0;50.0;34.0;0;1;35.0;1;6;1;1;40.0;16.0;44.0;1;50.0;1;1;1;39.0;0;48.0;2;2;0.0;16.0;6;3;3;3;3;3;42.473684210526315;35.80555555555556;38.68421052631579;41.833333333333336;3.0;44.0
0.0;41.0;50.0;33.0;0;1;34.0;1;5;1;1;42.0;13.0;0.0;0;30.0;0;0;1;42.0;0;47.0;1;2;0.0;13.0;5;3;3;3;3;3;42.68421052631579;32.611111111111114;36.94736842105263;38.0;3.0;41.333333333333336
0.0;47.0;44.0;41.0;0;1;49.0;1;5;1;1;49.0;13.0;0.0;0;40.0;0;0;1;43.0;0;44.0;1;2;0.0;13.0;5;3;3;3;3;3;42.166666666666664;39.44444444444444;40.8421052631579;42.27777777777778;3.0;44.0
0.0;39.0;44.0;38.0;0;1;37.0;1;5;1;1;46.0;13.0;46.0;1;45.0;0;0;1;41.0;0;36.0;1;2;0.0;13.0;5;3;3;3;3;3;44.26315789473684;36.833333333333336;36.63157894736842;39.9375;3.0;41.75
0.0;45.0;44.0;41.0;0;1;42.0;1;6;1;1;44.0;16.0;41.5;2;30.0;1;1;2;34.0;0;35.0;1;2;0.0;16.0;6;3;3;3;3;3;42.10526315789474;33.55555555555556;37.6578947368421;39.388888888888886;3.0;42.875
0.0;48.0;46.0;32.0;0;1;37.0;1;6;1;1;49.0;16.0;42.5;2;43.0;1;0;1;47.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;41.0;37.111111111111114;34.55263157894737;40.72222222222222;3.0;42.125
0.0;48.0;45.0;26.0;0;2;40.0;1;6;1;2;38.0;16.0;35.0;3;28.5;1;2;2;43.0;2;24.0;1;2;7.0;9.0;4;3;3;3;3;3;37.77777777777778;35.27777777777778;33.8421052631579;34.888888888888886;2.0;38.5
0.0;35.0;38.0;38.0;0;1;28.5;1;3;1;0;43.0;8.0;43.0;1;0.0;0;2;2;0.0;2;24.5;2;2;6.0;2.0;1;3;3;3;3;3;33.111110000000004;34.0;37.8421052631579;29.27777777777778;2.0;38.5
0.0;42.0;45.0;45.0;0;1;39.0;1;5;1;1;45.0;13.0;47.0;1;45.0;0;0;1;45.0;0;37.0;1;2;0.0;13.0;5;3;3;3;3;3;44.89473684210526;37.333333333333336;39.473684210526315;41.611111111111114;3.0;44.75
0.0;45.0;43.0;43.0;0;1;48.0;1;5;1;1;47.0;13.0;49.0;1;45.0;0;0;1;45.0;0;38.0;1;2;0.0;13.0;5;3;3;3;3;3;45.1578947368421;37.94444444444444;38.21052631578947;41.77777777777778;3.0;45.0
0.0;34.0;45.0;40.0;0;1;40.0;1;6;1;1;50.0;16.0;40.5;2;30.0;1;0;1;38.0;0;48.0;1;2;0.0;16.0;6;3;3;3;3;3;41.578947368421055;33.47222222222222;37.10526315789474;37.72222222222222;2.0;39.875
0.0;48.0;33.0;44.0;0;1;30.0;1;6;1;1;30.0;16.0;30.0;1;44.0;1;1;2;43.0;0;36.0;1;2;0.0;16.0;6;3;3;3;3;3;40.9375;33.916666666666664;36.315789474210526;38.52777777777778;2.0;38.75
43.0;45.0;46.0;40.0;1;1;45.0;1;6;1;1;44.0;16.0;39.5;2;48.0;1;0;1;41.0;0;48.0;1;2;0.0;16.0;6;3;3;3;3;3;44.10526315789474;34.22222222222222;39.421052631578945;43.111111111111114;3.0;42.7
0.0;47.0;32.0;28.0;0;2;37.0;1;5;1;1;31.0;13.0;0.0;0;38.0;0;0;1;36.0;0;38.0;1;2;0.0;13.0;5;3;3;3;3;3;36.733333333333334;34.888888888888886;32.3421052631579;36.22222222222222;2.0;35.666666666666664
0.0;41.0;40.0;40.0;0;1;25.5;1;5;1;1;40.0;13.0;0.0;0;33.0;0;1;1;41.0;1;46.0;2;2;2.0;11.0;4;3;3;3;3;3;35.0625;35.312500000625;38.6578947368421;39.94444444444444;3.0;40.333333333333336
50.0;0.0;0.0;0.0;1;0;0.0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;0.0;30.0;0.0;0.0;4.0;50.0
0.0;41.0;41.0;38.0;0;1;39.0;1;6;1;1;50.0;16.0;38.0;1;44.0;1;0;1;43.0;0;39.0;1;2;0.0;16.0;6;3;3;3;3;3;39.63157894736842;33.611111111111114;38.421052631578945;42.72222222222222;2.0;39.5
0.0;0.0;29.5;28.5;0;2;34.5;2;1;0;0;0.0;2.0;0.0;0;0.0;0;1;0;0.0;0;0.0;2;2;0.0;2.0;1;3;3;3;3;3;38.6875;35.416666666666664;32.117647059411766;33.63333333333333;1.0;29.0
50.0;0.0;0.0;0.0;1;0;0.0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;0.0;6.6;0.0;0.0;4.0;50.0
0.0;48.0;46.0;42.0;0;1;34.0;1;6;1;1;50.0;16.0;39.0;1;48.0;1;0;1;41.0;0;36.0;1;2;0.0;16.0;6;3;3;3;3;3;40.473684210526315;36.80555555555556;32.921052632105265;43.55555555555556;3.0;43.75
0.0;0.0;3.5;22.5;0;2;39.0;2;1;0;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;41.0;29.333333333888888;38.0;29.4;1.0;13.0
0.0;31.0;44.0;40.0;0;1;38.0;1;6;1;1;44.0;16.0;39.0;1;48.0;1;0;1;45.0;0;32.0;1;2;0.0;16.0;6;3;3;3;3;3;38.0;35.55555555611111;38.1578947368421;43.0;2.0;38.5
45.0;50.0;42.0;38.0;1;1;39.0;1;5;1;1;47.0;13.0;0.0;0;41.0;0;0;1;46.0;0;40.0;1;2;0.0;13.0;5;3;3;3;3;3;39.89473684210526;34.72222222222222;41.1578947368421;43.94444444444444;3.0;43.75
0.0;50.0;43.0;44.0;0;1;42.0;1;5;1;1;46.0;13.0;0.0;0;41.0;0;0;1;44.0;0;47.0;1;2;0.0;13.0;5;3;3;3;3;3;41.21052631578947;35.77777777777778;36.3421052631579;44.05555555555556;4.0;45.666666666666664
49.0;36.0;46.0;30.0;1;1;25.0;1;4;1;1;0.0;12.0;42.0;1;33.0;1;1;1;0.0;1;46.0;2;2;2.0;10.0;3;3;3;3;3;3;34.333333333333336;31.666666667222223;34.578947368421055;37.611111111111114;3.0;40.6
0.0;50.0;42.0;38.0;0;1;39.0;1;5;1;1;45.0;13.0;0.0;0;41.0;0;0;1;39.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;41.05263157894737;34.388888888888886;38.73684210526316;44.333333333333336;3.0;43.333333333333336
0.0;40.0;27.0;23.0;0;2;34.0;3;5;1;1;38.0;13.0;36.0;1;31.0;0;1;2;39.0;1;24.0;1;2;4.0;9.0;4;3;3;3;3;3;37.4;32.1875;32.26315789473684;36.6;2.0;31.5
0.0;0.0;0.0;30.0;0;1;38.0;0;3;0;0;0.0;7.0;0.0;0;0.0;1;1;0;5.0;1;0.0;1;1;2.0;5.0;2;3;3;3;3;3;36.0;27.694444445000002;31.678571428571427;33.266666666666666;1.0;30.0
0.0;31.0;44.0;42.0;0;1;36.0;1;5;1;1;0.0;14.0;30.0;1;45.0;1;1;2;36.0;0;37.5;1;2;0.0;14.0;5;3;3;3;3;3;37.388888888888886;35.166666666666664;33.88235294117647;39.0;2.0;36.75
36.0;28.0;43.0;33.0;1;1;42.0;1;6;2;1;39.0;16.0;46.0;1;45.0;1;0;1;40.0;0;46.0;1;2;0.0;16.0;6;3;3;3;3;3;37.05555555555556;32.19444444444444;35.375;40.666666666666664;2.0;37.2
0.0;41.0;43.0;40.0;0;1;31.0;1;6;1;1;48.0;16.0;44.0;1;46.0;1;0;1;50.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;44.1578947368421;34.888888888888886;39.26315789473684;42.05555555555556;3.0;42.0
0.0;45.0;39.0;32.0;0;1;31.0;1;6;1;1;45.0;16.0;0.0;0;34.0;2;2;2;41.0;2;27.0;1;2;7.0;9.0;4;3;3;3;3;3;36.5;32.22222222222222;34.078947368421055;37.333333333333336;2.0;38.666666666666664
50.0;47.0;46.0;40.0;1;1;39.0;1;5;1;1;38.0;13.0;50.0;1;35.0;0;0;1;40.0;0;47.0;1;2;0.0;13.0;5;3;3;3;3;3;41.875;38.44444444444444;37.89473684210526;41.72222222222222;4.0;46.6
0.0;47.0;43.0;40.0;0;1;41.0;1;6;1;1;35.0;16.0;39.0;1;47.0;1;0;1;40.0;0;48.0;1;2;0.0;16.0;6;3;3;3;3;3;39.71052631578947;36.916666666666664;38.63157894736842;40.0;3.0;42.25
50.0;0.0;0.0;0.0;1;0;0.0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;0.0;0.0;0.0;0.0;4.0;50.0
0.0;43.0;46.0;45.0;0;1;46.0;1;6;1;1;48.0;16.0;44.0;1;46.0;1;0;1;47.0;0;48.0;1;2;0.0;16.0;6;3;3;3;3;3;45.63157894736842;40.22222222222222;43.05263157894737;45.77777777777778;3.0;44.5
24.0;0.0;0.0;12.0;2;1;0.0;0;3;0;0;24.0;9.0;0.0;0;0.0;1;0;1;0.0;3;4.0;0;1;9.0;0.0;0;3;3;3;3;3;38.714285714285715;25.78125;36.07142857142857;41.4375;1.0;18.0
0.0;0.0;44.0;40.0;0;1;35.0;1;6;0;1;44.0;16.0;0.0;0;48.0;1;0;1;44.0;0;37.0;1;2;0.0;16.0;6;3;3;3;3;3;38.06666666666667;33.72222222222222;36.1578947368421;38.0;3.0;42.0
50.0;0.0;0.0;0.0;1;0;0.0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;0.0;5.0;0.0;0.0;4.0;50.0
0.0;0.0;41.0;44.0;0;1;37.0;1;5;0;1;46.0;13.0;50.0;1;42.0;0;0;1;50.0;0;40.0;1;2;0.0;13.0;5;3;3;3;3;3;48.73684210526316;45.388888888888886;47.0;49.2;3.0;45.0
50.0;0.0;0.0;0.0;1;0;0.0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;0.0;0.0;0.0;0.0;4.0;50.0
50.0;30.5;42.0;31.0;1;1;38.0;1;5;2;1;47.0;13.0;4.0;1;39.0;0;0;1;35.0;0;48.0;1;2;0.0;13.0;5;3;3;3;3;3;44.375;40.55555555555556;40.39473684210526;42.77777777777778;2.0;31.5
29.5;46.0;44.0;40.0;2;1;30.0;1;6;1;1;47.0;16.0;38.0;1;39.0;1;0;1;46.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;40.0;37.94444444444444;32.55263157894737;38.93333333333333;2.0;39.5
0.0;0.0;0.0;32.0;0;1;39.0;0;3;0;0;0.0;8.0;0.0;0;0.0;0;0;1;43.0;0;44.0;1;2;0.0;8.0;3;3;3;3;3;3;34.86666666666667;33.583333333333336;32.05882352941177;31.755555555999997;2.0;32.0
44.0;45.0;45.0;30.0;1;1;35.0;1;5;1;1;38.0;13.0;0.0;0;35.0;0;1;1;35.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;40.5625;33.97222222222222;38.8421052631579;40.166666666666664;3.0;41.0
0.0;45.0;44.0;50.0;0;1;48.0;1;5;1;1;46.0;13.0;0.0;0;49.0;0;0;1;50.0;0;49.0;1;2;0.0;13.0;5;3;3;3;3;3;45.93333333333333;43.27777777777778;45.10526315789474;47.5;4.0;46.333333333333336
46.0;0.0;0.0;0.0;1;0;31.0;0;1;0;0;0.0;2.0;0.0;0;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;41.45454545454545;32.406250000625;36.42857142857143;41.0625;4.0;46.0
0.0;46.0;33.0;36.0;0;1;34.0;1;4;1;0;35.0;10.0;0.0;0;0.0;0;0;1;36.0;0;44.0;1;2;0.0;10.0;4;3;3;3;3;3;34.55128205076923;31.833333333333332;33.78947368421053;37.44444444444444;2.0;38.333333333333336
30.0;46.0;43.0;39.0;2;1;30.0;1;5;1;1;43.0;13.0;0.0;0;45.0;0;0;1;42.0;0;47.0;1;2;0.0;13.0;5;3;3;3;3;3;38.375;33.83333333277778;33.5;36.27777777777778;2.0;39.5
50.0;44.0;44.0;45.0;1;1;44.0;1;5;1;1;35.0;13.0;0.0;0;46.0;0;0;1;44.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;42.1578947368421;37.916666666666664;40.94736842105263;42.55555555555556;4.0;45.75
0.0;45.0;47.0;48.0;0;1;47.0;1;6;1;1;50.0;16.0;48.0;1;48.0;1;0;1;45.0;0;46.0;1;2;0.0;16.0;6;3;3;3;3;3;46.05263157894737;41.111111111111114;43.78947368421053;46.833333333333336;4.0;47.0
50.0;0.0;0.0;0.0;1;0;0.0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;0.0;0.0;0.0;0.0;4.0;50.0
0.0;45.0;46.0;48.0;0;1;47.0;1;6;1;1;50.0;16.0;42.0;1;48.0;1;0;1;46.0;0;45.0;1;2;0.0;16.0;6;3;3;3;3;3;45.89473684210526;40.27777777777778;40.73684210526316;45.72222222222222;4.0;45.25
50.0;0.0;0.0;0.0;1;0;0.0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;0.0;29.6875;30.0;0.0;4.0;50.0
0.0;47.0;50.0;38.0;0;1;50.0;1;6;1;1;36.0;16.0;28.0;1;31.0;1;0;1;44.0;0;44.0;1;2;0.0;16.0;6;3;3;3;3;3;41.63157894736842;33.05555555555556;41.55263157894737;41.5;3.0;40.75
0.0;35.0;40.0;31.0;0;1;50.0;1;4;1;1;37.0;11.0;39.0;1;33.0;0;1;1;0.0;0;44.0;1;2;0.0;11.0;4;3;3;3;3;3;32.4375;31.777777778333334;32.5625;37.666666666666664;2.0;36.25
48.0;45.0;38.0;32.5;1;2;29.0;1;6;1;1;46.0;16.0;33.0;1;42.0;1;1;1;44.0;1;47.0;2;2;2.0;14.0;5;3;3;3;3;3;40.578947368421055;37.55555555555556;40.421052631578945;39.94444444444444;2.0;39.3
42.0;47.0;43.0;47.0;1;1;46.0;1;5;1;1;50.0;13.0;0.0;0;49.0;0;0;1;50.0;0;46.0;1;2;0.0;13.0;5;3;3;3;3;3;43.89473684210526;37.166666666666664;43.05263157894737;45.94444444444444;3.0;44.75
42.0;39.0;34.0;25.5;1;2;35.0;1;5;1;1;41.0;13.0;0.0;0;30.0;0;0;1;44.0;0;47.0;1;2;0.0;13.0;5;3;3;3;3;3;42.4375;28.805555555555557;33.34375;34.166666666666664;2.0;35.125
0.0;47.0;45.0;36.0;0;1;32.0;1;5;1;1;46.0;13.0;0.0;0;30.0;0;0;1;45.0;0;49.0;1;2;0.0;13.0;5;3;3;3;3;3;41.3125;31.583333333333332;35.526315789473685;37.733333333333334;3.0;42.666666666666664
48.0;47.0;44.0;44.0;1;1;37.0;1;5;1;1;49.0;13.0;0.0;0;49.0;0;0;1;50.0;0;35.0;1;2;0.0;13.0;5;3;3;3;3;3;44.10526315789474;37.22222222222222;41.68421052631579;45.72222222222222;4.0;45.75
0.0;47.0;46.0;48.0;0;1;44.0;1;5;1;1;46.0;13.0;0.0;0;49.0;0;0;1;50.0;0;46.0;1;2;0.0;13.0;5;3;3;3;3;3;43.94736842105263;36.083333333333336;40.36842105263158;46.22222222222222;4.0;47.0
0.0;47.0;46.0;40.0;0;1;36.5;1;5;1;1;46.0;13.0;0.0;0;40.0;0;1;1;36.0;0;32.0;2;2;0.0;13.0;5;3;3;3;3;3;40.63157894736842;35.0;38.0;43.44444444444444;3.0;44.333333333333336
0.0;40.0;45.0;45.0;0;1;32.0;1;5;1;1;47.0;13.0;49.0;1;50.0;0;0;1;45.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;42.31578947368421;34.111111110555555;37.473684210526315;44.72222222222222;3.0;44.75
41.0;39.0;46.0;47.0;1;1;38.0;1;5;1;1;44.0;13.0;0.0;0;37.0;0;0;1;50.0;0;42.0;1;2;0.0;13.0;5;3;3;3;3;3;43.73684210526316;36.916666666666664;40.10526315789474;43.55555555555556;3.0;43.25
0.0;49.0;45.0;41.0;0;1;39.0;1;6;1;1;44.0;16.0;38.0;1;35.0;1;0;1;42.0;0;48.0;1;2;0.0;16.0;6;3;3;3;3;3;41.68421052631579;36.25;39.21052631578947;40.77777777777778;3.0;43.25
0.0;43.0;37.0;40.0;0;1;37.0;1;5;1;1;36.0;13.0;41.0;1;33.0;0;0;1;44.0;0;44.0;1;2;0.0;13.0;5;3;3;3;3;3;39.65625;34.666666666666664;39.526315789473685;38.0;3.0;40.25
