NOTA_EI_OP_AII;NOTA_GES_CAL_VAL_SOFT;NOTA_EI_OP_CI;NOTA_SIS_OP;VECES_EI_OP_AII;VECES_SIS_OP;NOTA_ING_ECONOMICA;VECES_EI_OP_CI;NAC_OCHO;VECES_GES_CAL_VAL_SOFT;VECES_EI_OP_AI;NOTA_REDES_COM_TRES;NCC_OCHO;NOTA_EI_OP_BII;VECES_EI_OP_BII;NOTA_EI_OP_AI;VECES_EI_OP_BI;CAR_OCHO;VECES_DIS_ARQ_SOFT;NOTA_CIBERNETICA_TRES;NAP_OCHO;NOTA_DIS_ARQ_SOFT;VECES_ING_ECONOMICA;EPA_OCHO;NCP_OCHO;NCA_OCHO;NAA_OCHO;CREDITOS_EI_OP_AII;CREDITOS_EI_OP_CI;CREDITOS_EI_OP_BII;CREDITOS_SIS_OP;CREDITOS_GES_CAL_VAL_SOFT;PROMEDIO_SIETE;PROMEDIO_TRES;PROMEDIO_CINCO;PROMEDIO_SEIS;RENDIMIENTO_NUEVE;PROMEDIO_NUEVE
0.0;45.0;44.0;45.0;0;1;43.0;1;5;1;1;48.0;13.0;49.0;1;48.0;0;0;1;45.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;44.21052631578947;37.72222222222222;40.8421052631579;46.111111111111114;4.0;45.75
0.0;48.0;44.0;50.0;0;1;47.0;1;5;1;1;50.0;13.0;0.0;0;49.0;0;0;1;50.0;0;49.0;1;2;0.0;13.0;5;3;3;3;3;3;47.8421052631579;44.72222222222222;46.78947368421053;47.44444444444444;4.0;47.333333333333336
0.0;38.0;45.0;35.0;0;1;30.0;1;6;1;1;30.0;16.0;42.5;2;43.0;1;0;1;40.0;0;49.0;1;2;0.0;16.0;6;3;3;3;3;3;41.68421052631579;36.94444444388889;35.68421052631579;38.05555555555556;3.0;40.125
0.0;37.0;46.0;48.0;0;1;50.0;1;5;1;1;44.0;13.0;0.0;0;49.0;0;0;1;50.0;0;46.0;1;2;0.0;13.0;5;3;3;3;3;3;43.68421052631579;40.111111111111114;43.31578947368421;44.833333333333336;3.0;43.666666666666664
50.0;0.0;0.0;0.0;1;0;0.0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;0.0;32.714285714285715;0.0;0.0;4.0;50.0
0.0;41.0;44.0;45.0;0;1;36.0;2;5;1;1;37.0;13.0;0.0;0;45.0;0;0;1;48.0;0;37.0;1;2;0.0;13.0;5;3;3;3;3;3;44.526315789473685;41.166666666666664;43.473684210526315;46.44444444444444;3.0;43.333333333333336
0.0;47.0;50.0;50.0;0;1;43.0;1;5;1;1;50.0;13.0;0.0;0;50.0;0;0;1;49.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;47.68421052631579;45.94444444444444;46.26315789473684;46.55555555555556;4.0;49.0
0.0;37.0;43.0;47.0;0;1;34.0;1;6;1;1;37.0;16.0;37.0;2;37.0;1;0;1;45.0;0;48.0;1;2;0.0;16.0;6;3;3;3;3;3;41.36842105263158;34.333333333333336;37.1578947368421;41.388888888888886;3.0;41.0
0.0;40.0;50.0;24.5;0;2;50.0;1;6;1;1;45.0;16.0;46.0;2;34.0;1;0;1;44.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;41.25;35.08333333277778;35.526315789473685;40.611111111111114;3.0;40.125
44.0;36.0;44.0;40.0;1;1;47.0;1;5;1;1;36.0;13.0;0.0;0;43.0;0;0;1;36.0;0;41.0;1;2;0.0;13.0;5;3;3;3;3;3;43.63157894736842;39.05555555555556;40.73684210526316;46.333333333333336;3.0;41.0
0.0;42.0;43.0;42.0;0;1;46.0;1;5;1;1;39.0;13.0;0.0;0;43.0;0;0;1;50.0;0;38.0;1;2;0.0;13.0;5;3;3;3;3;3;45.3125;34.888888888888886;41.526315789473685;41.53333333333333;3.0;42.333333333333336
0.0;47.0;44.0;41.0;0;1;42.0;1;5;1;1;49.0;13.0;0.0;0;50.0;0;0;1;34.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;44.473684210526315;38.388888888888886;41.26315789473684;46.5;3.0;44.0
0.0;35.0;45.0;37.0;0;1;32.0;1;6;1;1;45.0;16.0;38.0;1;42.0;1;1;1;31.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;40.375;35.833333333333336;36.1578947368421;39.611111111111114;2.0;38.75
42.0;36.0;42.0;43.0;1;1;31.0;1;5;1;1;45.0;13.0;0.0;0;41.0;0;2;1;24.5;1;38.0;2;2;2.0;11.0;4;3;3;3;3;3;42.421052631578945;35.25;39.89473684210526;41.27777777777778;3.0;40.75
0.0;37.0;42.0;41.0;0;1;33.0;1;5;1;1;45.0;13.0;46.0;1;45.0;0;0;1;46.0;0;43.0;1;2;0.0;13.0;5;3;3;3;3;3;40.0;39.888888888888886;39.8421052631579;40.111111111111114;3.0;41.5
47.0;40.0;45.0;41.0;1;1;38.0;1;6;1;1;45.0;16.0;38.0;1;40.0;1;1;1;45.0;0;47.0;2;2;0.0;16.0;6;3;3;3;3;3;43.26315789473684;38.666666666666664;40.78947368421053;43.833333333333336;3.0;42.2
0.0;31.0;40.0;38.0;0;1;46.0;1;6;1;1;45.0;16.0;38.0;1;40.0;1;0;1;44.0;0;39.0;1;2;0.0;16.0;6;3;3;3;3;3;43.26315789473684;38.0;38.21052631578947;42.72222222222222;2.0;36.75
0.0;40.0;50.0;42.0;0;1;50.0;1;5;1;1;46.0;13.0;49.0;1;48.0;0;0;1;46.0;0;47.0;1;2;0.0;13.0;5;3;3;3;3;3;42.05263157894737;33.72222222222222;39.578947368421055;42.416666666666664;4.0;45.25
0.0;40.0;45.0;41.0;0;1;32.0;1;6;1;1;39.0;16.0;36.0;1;40.0;1;1;1;45.0;0;47.0;2;2;0.0;16.0;6;3;3;3;3;3;43.78947368421053;37.166666666666664;40.421052631578945;44.666666666666664;3.0;40.5
30.0;0.0;38.0;33.0;1;1;32.0;1;6;0;1;40.0;16.0;0.0;0;33.0;1;0;1;42.0;0;41.0;1;2;0.0;16.0;6;3;3;3;3;3;38.5625;32.180555555;38.65625;37.166666666666664;2.0;33.666666666666664
30.0;0.0;46.0;35.0;1;1;34.0;1;3;0;0;40.0;8.0;0.0;0;0.0;0;1;2;0.0;0;31.5;1;2;0.0;8.0;3;3;3;3;3;3;43.473684210526315;31.02777777777778;35.73684210526316;39.666666666666664;2.0;37.0
37.0;30.0;40.0;31.0;1;1;30.0;1;5;1;1;41.0;13.0;0.0;0;33.0;0;0;1;39.0;0;47.0;1;2;0.0;13.0;5;3;3;3;3;3;43.31578947368421;35.44444444444444;37.10526315789474;37.333333333333336;2.0;34.5
49.0;46.0;40.0;34.0;1;1;40.0;1;6;1;1;30.0;16.0;29.0;1;32.0;1;1;2;38.0;1;28.0;1;2;4.0;12.0;5;3;3;3;3;3;37.86666666666667;34.55555555555556;35.71052631578947;40.44444444444444;2.0;39.6
0.0;37.0;46.0;45.0;0;1;32.0;1;4;1;0;43.0;10.0;0.0;0;0.0;0;0;1;47.0;0;43.0;1;2;0.0;10.0;4;3;3;3;3;3;41.94117647058823;33.111111111111114;34.73684210526316;42.611111111111114;3.0;42.666666666666664
0.0;36.0;44.0;37.0;0;1;37.5;1;5;1;0;43.0;13.0;45.0;1;0.0;1;1;1;40.0;0;46.0;2;2;0.0;13.0;5;3;3;3;3;3;39.0;34.111111111111114;34.89473684210526;40.5;3.0;40.5
42.0;35.0;44.0;42.0;1;1;40.0;1;5;1;1;43.0;13.0;0.0;0;45.0;0;0;1;44.0;0;42.0;1;2;0.0;13.0;5;3;3;3;3;3;44.421052631578945;35.71875;39.578947368421055;43.333333333333336;3.0;40.75
0.0;37.0;44.0;46.0;0;1;50.0;1;6;1;1;43.0;16.0;40.0;1;45.0;1;0;1;47.0;0;40.0;1;2;0.0;16.0;6;3;3;3;3;3;42.73684210526316;37.72222222222222;40.1578947368421;44.77777777777778;3.0;41.75
0.0;44.0;50.0;40.0;0;1;45.0;1;5;1;1;48.0;13.0;0.0;0;45.0;0;0;1;40.0;0;48.0;1;2;0.0;13.0;5;3;3;3;3;3;46.36842105263158;36.388888888888886;42.10526315789474;44.166666666666664;3.0;44.666666666666664
0.0;40.0;46.0;45.0;0;1;40.0;1;4;1;0;43.0;10.0;0.0;0;0.0;0;0;1;47.0;0;43.0;1;2;0.0;10.0;4;3;3;3;3;3;42.285714285714285;36.833333333333336;36.05263157894737;42.333333333333336;3.0;43.666666666666664
0.0;47.0;42.0;22.0;0;3;30.0;1;4;1;0;40.0;11.0;0.0;0;0.0;1;0;1;0.0;1;10.0;1;1;4.0;7.0;3;3;3;3;3;3;33.28888888933333;30.571428571428573;27.035714285714285;34.06666666666667;2.0;37.0
44.0;46.0;45.0;38.0;1;1;39.0;1;6;1;1;41.0;16.0;37.0;1;43.0;1;0;1;40.0;0;48.0;1;2;0.0;16.0;6;3;3;3;3;3;41.578947368421055;35.69444444444444;39.78947368421053;42.55555555555556;3.0;42.0
0.0;0.0;32.0;15.0;0;1;27.0;2;1;0;0;0.0;2.0;0.0;0;0.0;0;1;0;0.0;1;0.0;2;1;2.0;0.0;0;3;3;3;3;3;35.916666666666664;34.999999999375;37.92857142857143;35.333333333333336;1.0;23.5
49.0;40.0;46.0;33.0;1;1;37.0;1;6;1;1;43.0;16.0;34.0;1;40.0;1;0;1;43.0;0;48.0;1;2;0.0;16.0;6;3;3;3;3;3;42.73684210526316;38.666666666666664;42.0;39.44444444444444;3.0;40.4
0.0;44.0;42.0;42.0;0;1;37.0;1;5;1;1;45.0;13.0;0.0;0;50.0;0;0;1;46.0;0;50.0;1;2;0.0;13.0;5;3;3;3;3;3;42.1875;38.55555555555556;41.1578947368421;44.72222222222222;3.0;42.666666666666664
0.0;34.0;50.0;33.0;0;1;0.0;1;4;1;2;40.0;11.0;0.0;0;32.5;0;1;1;43.0;0;32.0;0;2;0.0;11.0;4;3;3;3;3;3;41.166666666666664;30.21875;40.294117647058826;42.94444444444444;2.0;39.0
0.0;43.0;50.0;45.0;0;1;50.0;1;6;1;1;46.0;16.0;46.0;2;40.0;1;0;1;44.0;0;36.0;1;2;0.0;16.0;6;3;3;3;3;3;43.10526315789474;36.55555555555556;39.78947368421053;43.611111111111114;4.0;46.0
0.0;38.0;50.0;40.0;0;1;42.0;1;5;1;1;46.0;13.0;44.0;1;47.0;0;0;1;43.0;0;48.0;1;2;0.0;13.0;5;3;3;3;3;3;43.10526315789474;39.611111111111114;38.0;41.166666666666664;3.0;43.0
0.0;44.0;42.0;45.0;0;1;43.0;1;6;1;1;45.0;16.0;45.5;2;50.0;1;0;1;47.0;0;50.0;1;2;0.0;16.0;6;3;3;3;3;3;43.25;36.05555555555556;41.78947368421053;43.833333333333336;3.0;44.125
0.0;44.0;44.0;45.0;0;1;45.0;1;5;1;1;37.0;13.0;0.0;0;48.0;0;0;1;45.0;0;48.0;1;2;0.0;13.0;5;3;3;3;3;3;44.0;37.77777777777778;41.526315789473685;45.77777777777778;3.0;44.333333333333336
50.0;0.0;0.0;0.0;1;0;0.0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;0.0;0.0;0.0;0.0;4.0;50.0
44.0;0.0;50.0;50.0;1;1;50.0;1;5;0;1;0.0;14.0;24.0;1;40.0;1;0;1;41.0;0;47.0;1;2;0.0;14.0;5;3;3;3;3;3;40.63157894736842;35.916666666666664;40.578947368421055;43.72222222222222;3.0;42.0
44.0;39.0;46.0;36.0;1;1;38.0;1;6;1;1;47.0;16.0;37.0;1;50.0;1;0;1;43.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;42.68421052631579;35.94444444444444;40.21052631578947;40.22222222222222;3.0;40.4
0.0;44.0;50.0;44.0;0;1;33.5;1;6;1;1;43.0;16.0;40.0;1;50.0;1;1;1;43.0;0;48.0;2;2;0.0;16.0;6;3;3;3;3;3;42.8421052631579;38.44444444444444;40.68421052631579;38.888888888888886;3.0;44.5
0.0;38.0;42.0;26.0;0;2;38.0;1;3;1;0;0.0;8.0;44.0;1;0.0;0;0;1;39.0;0;47.0;1;2;0.0;8.0;3;3;3;3;3;3;38.75;33.625;35.0;34.875;2.0;37.5
0.0;50.0;44.0;44.0;0;1;50.0;1;6;1;1;45.0;16.0;46.5;2;50.0;1;0;1;43.0;0;50.0;1;2;0.0;16.0;6;3;3;3;3;3;44.473684210526315;42.05555555555556;42.36842105263158;43.833333333333336;4.0;46.125
0.0;0.0;41.0;0.0;0;0;34.0;1;3;0;0;40.0;8.0;0.0;0;0.0;0;1;1;0.0;0;47.0;2;2;0.0;8.0;3;3;3;3;3;3;39.57142857142857;34.138888888888886;38.76470588235294;35.63636363636363;3.0;41.0
41.0;37.0;22.0;35.0;1;1;0.0;1;1;1;0;0.0;4.0;0.0;0;0.0;0;0;1;0.0;0;50.0;0;2;0.0;4.0;1;3;3;3;3;3;46.0;31.65625;33.92857142857143;24.9;2.0;33.75
0.0;39.0;41.0;30.0;0;1;0.0;1;3;1;2;44.0;9.0;0.0;0;29.0;0;1;1;0.0;1;30.0;0;2;3.0;6.0;2;3;3;3;3;3;41.0625;34.361111111111114;39.31578947368421;39.2;2.0;36.666666666666664
0.0;44.0;45.0;44.0;0;1;31.0;1;5;1;1;40.0;13.0;0.0;0;35.0;0;1;1;43.0;0;47.0;2;2;0.0;13.0;5;3;3;3;3;3;43.8421052631579;38.5;40.78947368421053;43.833333333333336;3.0;44.333333333333336
0.0;0.0;0.0;35.0;0;1;27.5;0;1;0;0;0.0;2.0;42.0;1;0.0;0;1;0;0.0;1;0.0;2;1;2.0;0.0;0;3;3;3;3;3;38.25;34.92857142857143;36.411764705882355;33.92307692307692;2.0;38.5
0.0;0.0;0.0;36.0;0;1;23.5;0;2;0;0;0.0;6.0;0.0;0;0.0;0;1;1;0.0;1;47.0;2;2;2.0;4.0;1;3;3;3;3;3;37.714285714285715;29.86111111111111;33.921052631578945;36.0;2.0;36.0
0.0;0.0;42.0;34.0;0;1;44.0;1;5;0;1;0.0;14.0;38.0;2;42.0;1;1;2;39.0;1;29.5;1;2;4.0;10.0;4;3;3;3;3;3;37.75;33.875;38.1875;38.44444444444444;2.0;38.0
0.0;39.0;40.0;39.0;0;1;30.0;1;6;1;1;40.0;16.0;43.0;1;35.0;1;0;1;43.0;0;45.0;1;2;0.0;16.0;6;3;3;3;3;3;39.73684210526316;37.833333333333336;39.73684210526316;38.25;3.0;40.25
34.0;38.0;45.0;43.0;2;1;41.0;1;6;1;1;45.0;16.0;38.0;1;38.0;1;0;1;43.0;0;48.0;1;2;0.0;16.0;6;3;3;3;3;3;40.05263157894737;37.0;41.1764705882353;38.111111111111114;2.0;39.6
0.0;35.0;45.0;33.0;0;1;0.0;1;3;1;1;0.0;9.0;0.0;0;30.0;0;0;1;50.0;0;43.0;0;2;0.0;9.0;3;3;3;3;3;3;43.2;35.09375;38.5;36.03125;2.0;37.666666666666664
30.0;38.0;45.0;42.0;1;1;38.0;1;5;1;1;45.0;13.0;0.0;0;50.0;0;0;1;39.0;0;48.0;1;2;0.0;13.0;5;3;3;3;3;3;42.78947368421053;38.833333333333336;42.26315789473684;42.77777777777778;2.0;38.75
0.0;37.0;45.0;48.0;0;1;45.0;1;6;1;1;35.0;16.0;36.0;1;33.0;1;0;1;43.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;43.578947368421055;36.388888888888886;39.21052631578947;43.166666666666664;3.0;41.5
0.0;22.0;43.0;38.0;0;1;32.0;1;4;1;1;40.0;10.0;28.0;1;20.0;1;1;0;0.0;1;0.0;2;2;3.0;7.0;3;3;3;3;3;3;37.69230769230769;34.55555555555556;37.470588235294116;35.583333333333336;2.0;32.75
0.0;36.0;40.0;37.0;0;1;36.0;1;5;1;1;33.0;13.0;34.0;1;35.0;0;1;2;44.0;0;37.0;1;2;0.0;13.0;5;3;3;3;3;3;41.214285714285715;35.416666666666664;37.13157894736842;36.5;2.0;36.75
37.0;0.0;45.0;30.0;1;1;37.0;1;6;0;1;33.0;16.0;26.0;1;40.0;1;0;1;43.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;40.23076923076923;30.433333334;37.6875;36.86666666666667;2.0;34.5
0.0;47.0;44.0;48.0;0;1;38.0;1;5;1;0;39.0;13.0;0.0;0;0.0;1;0;1;46.0;0;37.0;1;2;0.0;13.0;5;3;3;3;3;3;44.473684210526315;40.5;40.78947368421053;41.5;4.0;46.333333333333336
0.0;40.0;45.0;43.0;0;1;35.0;1;6;1;1;47.0;16.0;34.0;1;45.0;1;0;1;40.0;0;46.0;1;2;0.0;16.0;6;3;3;3;3;3;43.31578947368421;37.25;41.78947368421053;41.833333333333336;3.0;40.5
0.0;15.0;41.0;36.0;0;1;36.0;1;2;1;0;0.0;6.0;0.0;0;0.0;0;0;1;0.0;0;45.0;1;2;0.0;6.0;2;3;3;3;3;3;33.2083325;32.500000000625;34.3235294117647;35.61538461538461;2.0;30.666666666666668
46.0;35.0;45.0;40.0;1;1;31.0;1;3;1;0;0.0;8.0;0.0;0;0.0;0;0;1;46.0;0;47.0;1;2;0.0;8.0;3;3;3;3;3;3;42.36363636363637;33.937500000625;37.10526315736842;38.888888888888886;3.0;41.5
37.0;0.0;44.0;48.0;1;1;38.0;1;5;0;1;50.0;13.0;0.0;0;40.0;0;0;1;46.0;0;36.0;1;2;0.0;13.0;5;3;3;3;3;3;43.526315789473685;35.55555555555556;43.68421052631579;43.72222222222222;3.0;43.0
0.0;23.0;46.0;40.0;0;1;32.0;1;5;1;0;39.0;13.0;15.0;2;0.0;1;1;2;40.0;1;27.5;1;2;4.0;9.0;4;3;3;3;3;3;41.470588235294116;36.388888888888886;40.35294117647059;40.166666666666664;2.0;31.0
0.0;0.0;0.0;22.66666667;0;3;21.5;0;4;0;1;36.0;10.0;0.0;0;30.0;1;1;0;0.0;1;0.0;2;2;2.0;8.0;3;3;3;3;3;3;38.9375;39.666666666666664;41.64705882352941;37.53333333333333;1.0;22.66666667
0.0;0.0;9.5;45.0;0;1;32.0;2;5;0;2;30.0;13.0;0.0;0;16.5;0;1;1;42.0;1;33.0;1;1;3.0;10.0;4;3;3;3;3;3;42.31578947368421;35.0;36.73684210526316;40.111111111111114;1.0;27.25
0.0;47.0;0.0;45.0;0;1;37.0;0;5;1;1;44.0;13.0;0.0;0;43.0;0;0;1;46.0;0;40.0;1;2;0.0;13.0;5;3;3;3;3;3;45.68421052631579;36.46875;40.10526315789474;41.27777777777778;4.0;46.0
0.0;21.0;38.0;0.0;0;0;0.0;1;0;1;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;36.5;33.00000000055556;36.75;35.770833333750005;1.0;29.5
0.0;0.0;42.0;43.0;0;1;32.0;1;5;0;1;50.0;13.0;0.0;0;30.0;0;1;1;46.0;0;48.0;2;2;0.0;13.0;5;3;3;3;3;3;40.421052631578945;36.3125;36.23529411764706;42.72222222222222;3.0;42.5
44.0;0.0;30.0;39.0;1;1;45.0;1;4;0;1;0.0;11.0;0.0;0;41.0;0;0;1;46.0;0;45.0;1;2;0.0;11.0;4;3;3;3;3;3;41.083333333333336;31.75;34.6;38.7;2.0;37.666666666666664
48.0;38.0;50.0;34.0;1;1;32.0;1;5;1;1;39.0;13.0;0.0;0;39.0;0;0;1;45.0;0;46.0;1;2;0.0;13.0;5;3;3;3;3;3;42.8421052631579;37.72222222222222;41.421052631578945;42.611111111111114;3.0;42.5
39.0;45.0;46.0;45.0;1;1;37.0;1;6;1;1;42.0;16.0;43.0;1;44.0;1;0;1;45.0;0;47.0;1;2;0.0;16.0;6;3;3;3;3;3;45.578947368421055;41.5;43.78947368421053;41.166666666666664;3.0;43.6
46.0;0.0;43.0;0.0;1;0;38.0;1;4;0;1;38.0;11.0;0.0;0;6.0;0;0;1;0.0;1;40.0;1;2;3.0;8.0;3;3;3;3;3;3;40.1875;33.083333333333336;40.21052631578947;41.22222222222222;3.0;44.5
45.0;45.0;50.0;42.0;1;1;43.0;1;5;1;1;41.0;13.0;0.0;0;45.0;0;0;1;45.0;0;40.0;1;2;0.0;13.0;5;3;3;3;3;3;43.68421052631579;41.166666666666664;44.05263157894737;42.333333333333336;4.0;45.5
0.0;46.0;47.0;44.0;0;1;44.0;1;6;1;1;44.0;16.0;45.0;1;44.0;1;0;1;44.0;0;50.0;1;2;0.0;16.0;6;3;3;3;3;3;45.78947368421053;43.0;46.578947368421055;43.5;4.0;45.5
48.0;36.0;0.0;0.0;1;0;30.0;0;5;1;1;41.0;13.0;0.0;0;32.0;0;0;1;42.0;0;36.0;1;2;0.0;13.0;5;3;3;3;3;3;40.06666666666667;38.833333333333336;38.421052631578945;38.53333333333333;3.0;42.0
0.0;43.0;46.0;45.0;0;1;42.0;1;6;1;1;44.0;16.0;44.0;1;45.0;1;0;1;44.0;0;50.0;1;2;0.0;16.0;6;3;3;3;3;3;45.05263157894737;39.888888888888886;43.526315789473685;43.888888888888886;3.0;44.5
0.0;36.0;0.0;33.0;0;1;34.0;0;5;1;1;45.0;13.0;0.0;0;40.0;0;0;1;48.0;0;47.0;1;2;0.0;13.0;5;3;3;3;3;3;42.26315789473684;37.53125;35.142857142857146;42.888888888888886;2.0;34.5
32.0;40.0;41.0;45.0;1;1;37.0;1;5;1;1;44.0;13.0;0.0;0;32.0;0;0;1;47.0;0;47.0;1;2;0.0;13.0;5;3;3;3;3;3;41.68421052631579;37.166666666666664;41.421052631578945;43.111111111111114;2.0;39.5
0.0;37.0;0.0;34.0;0;1;0.0;0;1;1;0;0.0;4.0;0.0;0;0.0;0;0;1;0.0;0;47.0;0;2;0.0;4.0;1;3;3;3;3;3;38.0;29.875;32.0;36.3;2.0;35.5
0.0;33.0;0.0;0.0;0;0;34.0;0;1;1;0;0.0;2.0;46.0;1;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;40.75;31.166666666666668;37.5625;39.25;2.0;39.5
0.0;30.0;0.0;47.0;0;1;0.0;0;0;1;0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0;0.0;0;1;0.0;0.0;0;3;3;3;3;3;47.0;27.53125;29.647058823529413;35.5;2.0;38.5
0.0;0.0;44.0;37.0;0;1;35.0;1;2;0;0;0.0;6.0;47.0;1;0.0;0;0;1;0.0;0;47.0;1;2;0.0;6.0;2;3;3;3;3;3;36.916666666666664;30.416666666111112;37.026315789473685;37.388888888888886;3.0;42.666666666666664
31.0;0.0;0.0;0.0;2;0;33.0;0;1;0;0;0.0;2.0;41.0;1;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;41.75;31.52777777777778;32.9375;33.57142857142857;2.0;36.0
48.0;34.0;40.0;36.0;1;1;30.0;1;3;1;0;36.0;8.0;0.0;0;0.0;0;1;1;0.0;0;47.0;2;2;0.0;8.0;3;3;3;3;3;3;40.7;32.214285714285715;35.235294118235295;37.333333333333336;2.0;39.5
44.0;35.0;45.0;35.0;1;1;39.0;1;5;1;0;44.0;13.0;0.0;0;0.0;1;0;1;41.0;0;46.0;1;2;0.0;13.0;5;3;3;3;3;3;42.89473684210526;34.888888889444445;38.09375;40.6;2.0;39.75
0.0;0.0;50.0;0.0;0;0;48.0;1;3;0;0;0.0;8.0;0.0;0;0.0;0;0;1;48.0;0;33.0;1;2;0.0;8.0;3;3;3;3;3;3;38.13333333333333;35.77777777777778;37.64705882352941;40.166666666666664;4.0;50.0
0.0;0.0;38.0;35.0;0;1;40.0;1;5;0;1;36.0;13.0;0.0;0;35.0;0;0;1;43.0;0;39.0;1;2;0.0;13.0;5;3;3;3;3;3;39.93333333333333;34.3125;36.05882352941177;38.6;2.0;36.5
0.0;0.0;50.0;0.0;0;0;38.0;1;1;0;0;0.0;2.0;41.0;1;0.0;0;0;0;0.0;0;0.0;1;2;0.0;2.0;1;3;3;3;3;3;38.8;32.92857142857143;37.142857142857146;39.86666666666667;4.0;45.5
0.0;0.0;30.0;34.0;0;1;32.0;1;4;0;1;0.0;10.0;45.0;1;39.0;1;0;0;37.0;0;0.0;1;2;0.0;10.0;4;3;3;3;3;3;37.083333333333336;30.944444445000002;32.55882352941177;36.13333333333333;2.0;36.333333333333336
0.0;36.0;45.0;34.0;0;1;32.5;1;4;1;0;0.0;11.0;43.0;1;0.0;1;1;1;43.0;0;46.0;2;2;0.0;11.0;4;3;3;3;3;3;35.5833325;33.3125;34.1875;34.25;2.0;39.5
0.0;43.0;46.0;0.0;0;0;33.0;1;5;1;1;47.0;13.0;48.0;1;45.0;0;0;1;45.0;0;39.0;1;2;0.0;13.0;5;3;3;3;3;3;45.1875;39.583333333333336;42.578947368421055;42.05555555555556;4.0;45.666666666666664
0.0;0.0;44.0;37.0;0;1;39.0;1;2;0;0;0.0;6.0;46.0;1;0.0;0;0;1;0.0;0;40.0;1;2;0.0;6.0;2;3;3;3;3;3;37.07692307692308;36.94444444444444;36.1764705882353;37.8;3.0;42.333333333333336
48.0;44.0;37.0;34.0;1;1;36.0;1;2;1;0;0.0;4.0;39.0;1;0.0;0;0;0;39.0;0;0.0;1;2;0.0;4.0;2;3;3;3;3;3;35.5625;36.75;34.52631579;37.72222222222222;3.0;40.4
